source_id,source_crisno,source_sentence_number,source_crisis_title_raw,crisis_title,text,source_type_string,gt_event_type
94_15,94,15,CRISNO 94 D-DAY,D-DAY,"The gap was closed by the end of December when the Allies rallied to attack on both sides of the ""Bulge.""",action,Action
94_16,94,16,CRISNO 94 D-DAY,D-DAY,From the beginning of 1945 the Allied drive into Germany from the west coordinated with the rapid and powerful Soviet offensive from the east.,action,Action
94_17,94,17,CRISNO 94 D-DAY,D-DAY,"President Roosevelt, Prime Minister Churchill, and Marshal Stalin met at Yalta in the Crimea on 7 February to plan the final defeat and occupation of Germany.",action,Action
94_18,94,18,CRISNO 94 D-DAY,D-DAY,"The U.S. First and Third Armies crossed into Germany in February and March, and the British and Canadians opened an offensive southeast of Nijmegen, Holland.",action,Action
94_19,94,19,CRISNO 94 D-DAY,D-DAY,By 12 April the U.S. Ninth Army had reached the Elbe River.,action,Action
94_20,94,20,CRISNO 94 D-DAY,D-DAY,On that day President Roosevelt died.,action,Action
94_21,94,21,CRISNO 94 D-DAY,D-DAY,Soviet forces fought their way into Berlin on the 25th.,action,Action
94_22,94,22,CRISNO 94 D-DAY,D-DAY,And on the 26th the armies of the U.S. and USSR met on the Elbe at Torgau.,action,Action
94_23,94,23,CRISNO 94 D-DAY,D-DAY,On 29 April German resistance in northern Italy broke.,action,Action
94_24,94,24,CRISNO 94 D-DAY,D-DAY,And on 1 May the Battle of Berlin began.,action,Action
94_25,94,25,CRISNO 94 D-DAY,D-DAY,A German radio announcement from Hamburg declared that Hitler had died that day.,action,Action
94_26,94,26,CRISNO 94 D-DAY,D-DAY,"On 7 May a group of German army leaders sent envoys to Reims where they signed terms of surrender, ending the crisis for Germany and the war in Europe.",action|thought,Mixed
467_51,467,51,Scarborough Shoal,Scarborough Shoal,The Philippines experienced a crisis with China over a standoff around the disputed Scarborough Shoal between 10 April 2012 and 15 June 2012.,,No Event
126_1,126,1,CRISNO 126 COSTA RICA-NICARAGUA I,COSTA RICA-NICARAGUA I,A crisis for Costa Rica took place from 11 December 1948 until 21 February 1949.,,No Event
126_2,126,2,CRISNO 126 COSTA RICA-NICARAGUA I,COSTA RICA-NICARAGUA I,Civil war broke out in Costa Rica in March 1948.,action,Action
126_3,126,3,CRISNO 126 COSTA RICA-NICARAGUA I,COSTA RICA-NICARAGUA I,"President Picado, who supported former President Caldern, opposed the election in February of Otilio Ulate as President.",,No Event
126_4,126,4,CRISNO 126 COSTA RICA-NICARAGUA I,COSTA RICA-NICARAGUA I,"Ulate fled the country, and Picado was subsequently overthrown.",action,Action
126_5,126,5,CRISNO 126 COSTA RICA-NICARAGUA I,COSTA RICA-NICARAGUA I,He left Costa Rica for Nicaragua on 20 April.,,No Event
126_6,126,6,CRISNO 126 COSTA RICA-NICARAGUA I,COSTA RICA-NICARAGUA I,The country was then governed by a 10-man military junta headed by Jos Figueres.,action,Action
126_7,126,7,CRISNO 126 COSTA RICA-NICARAGUA I,COSTA RICA-NICARAGUA I,"A crisis for Costa Rica was triggered on 11 December 1948 by an invasion of about 1,000 men, primarily Nicaraguan National Guardsmen, and a number of exiled supporters of Caldern.",thought,Thought
126_8,126,8,CRISNO 126 COSTA RICA-NICARAGUA I,COSTA RICA-NICARAGUA I,"Costa Rica's response, the same day, was an order for immediate mobilization, the imposition of martial law, and the movement of troops to the frontier with Nicaragua.",action,Action
126_9,126,9,CRISNO 126 COSTA RICA-NICARAGUA I,COSTA RICA-NICARAGUA I,"In addition, Costa Rica appealed to the UN Security Council and the OAS and protested to the Nicaraguan government, which denied the charge.",speech,Speech
126_10,126,10,CRISNO 126 COSTA RICA-NICARAGUA I,COSTA RICA-NICARAGUA I,"Fighting continued until mid-December, when Costa Rican troops recovered the La Cruz area, which had been occupied by the invaders, and forced them back to the Nicaraguan border.",action,Action
126_11,126,11,CRISNO 126 COSTA RICA-NICARAGUA I,COSTA RICA-NICARAGUA I,On 14 December the OAS appointed and dispatched an inquiry commission to the area of conflict to investigate the facts.,action,Action
126_12,126,12,CRISNO 126 COSTA RICA-NICARAGUA I,COSTA RICA-NICARAGUA I,"The committee consisted of representatives from Brazil, Colombia, Mexico and the U.S., and it served a mediating role by visiting the dispured region, proposing a resolution and issuing a report on the situation.",action,Action
126_13,126,13,CRISNO 126 COSTA RICA-NICARAGUA I,COSTA RICA-NICARAGUA I,"The report, released on 24 December, stated that the invasion had been led by Costa Rican political exiles and criticized Nicaragua for not having prevented it.",speech,Speech
126_14,126,14,CRISNO 126 COSTA RICA-NICARAGUA I,COSTA RICA-NICARAGUA I,A military commission was appointed to supervise activity on the Costa Rican/Nicaraguan border.,action,Action
126_15,126,15,CRISNO 126 COSTA RICA-NICARAGUA I,COSTA RICA-NICARAGUA I,"The crisis ended on 21 February 1949, when the two countries signed a treaty of friendship.",thought,Thought
126_16,126,16,CRISNO 126 COSTA RICA-NICARAGUA I,COSTA RICA-NICARAGUA I,The UN discussed Costa Rica's complaint but left the matter to the OAS.,action,Action
126_17,126,17,CRISNO 126 COSTA RICA-NICARAGUA I,COSTA RICA-NICARAGUA I,"The U.S. was marginally involved in this crisis, as part of the inquiry commission.",,No Event
126_18,126,18,CRISNO 126 COSTA RICA-NICARAGUA I,COSTA RICA-NICARAGUA I,The USSR was not involved.,,No Event
78_1,78,1,CRISNO 78 FALL OF WESTERN EUROPE,FALL OF WESTERN EUROPE,The crisis over Germany's occupation of Western Europe occurred from 10 May to 22 June 1940.,,No Event
78_2,78,2,CRISNO 78 FALL OF WESTERN EUROPE,FALL OF WESTERN EUROPE,"Belgium, Luxembourg, the Netherlands, Britain, and France were the crisis actors.",,No Event
78_3,78,3,CRISNO 78 FALL OF WESTERN EUROPE,FALL OF WESTERN EUROPE,On 9 April 1940 German armed forces occupied Denmark and invaded Norway.,action,Action
78_4,78,4,CRISNO 78 FALL OF WESTERN EUROPE,FALL OF WESTERN EUROPE,"Early in the morning of 10 May 1940 German armies, without warning, invaded Belgium, Luxembourg, and the Netherlands, triggering a crisis for those three countries and for France and Britain.",thought,Thought
78_5,78,5,CRISNO 78 FALL OF WESTERN EUROPE,FALL OF WESTERN EUROPE,The latter were cobelligerent partners in the ongoing European war; the cornerstone of Britain's defense policy had always been that a threat to France was perceived in London as a threat to itself.,,No Event
78_6,78,6,CRISNO 78 FALL OF WESTERN EUROPE,FALL OF WESTERN EUROPE,"Thus, on 10 May, they responded by dispatching expeditionary forces into Belgium to cooperate with the Belgian army in its resistance.",action,Action
78_7,78,7,CRISNO 78 FALL OF WESTERN EUROPE,FALL OF WESTERN EUROPE,Diplomatic negotiations were also carried on.,action,Action
78_8,78,8,CRISNO 78 FALL OF WESTERN EUROPE,FALL OF WESTERN EUROPE,Belgium and the Netherlands responded on the 10th as well with military resistance.,action,Action
78_9,78,9,CRISNO 78 FALL OF WESTERN EUROPE,FALL OF WESTERN EUROPE,In Luxembourg there was no fighting.,,No Event
78_10,78,10,CRISNO 78 FALL OF WESTERN EUROPE,FALL OF WESTERN EUROPE,"The royal family retired to its castle, refusing to communicate with the German invaders, and its crisis ended on the day of the invasion.",thought,Thought
78_11,78,11,CRISNO 78 FALL OF WESTERN EUROPE,FALL OF WESTERN EUROPE,"In Holland, Rotterdam surrendered to the Germans after a fierce air attack, and the government, headed by Queen Wilhelmina, escaped to London on 13 May. Holland signed an armistice agreement with the Germans on 15 May 1940.",action|thought,Mixed
78_12,78,12,CRISNO 78 FALL OF WESTERN EUROPE,FALL OF WESTERN EUROPE,Between 17 and 21 May German mechanized divisions drove deep into northern France and succeeded in separating British and Belgian forces in Flanders from the main French armies.,action,Action
78_13,78,13,CRISNO 78 FALL OF WESTERN EUROPE,FALL OF WESTERN EUROPE,The fall of Brussels forced the British and Belgian troops back to Ostend and Dunkirk.,action,Action
78_14,78,14,CRISNO 78 FALL OF WESTERN EUROPE,FALL OF WESTERN EUROPE,"On 26 May Boulogne fell to the Germans, and King Leopold ordered his army to capitulate.",action|speech|thought,Mixed
78_15,78,15,CRISNO 78 FALL OF WESTERN EUROPE,FALL OF WESTERN EUROPE,"This was done on 28 May, terminating the crisis for Belgium.",thought,Thought
78_16,78,16,CRISNO 78 FALL OF WESTERN EUROPE,FALL OF WESTERN EUROPE,Two hundred and fifty thousand British troops were evacuated from the beaches of Dunkirk.,action,Action
78_17,78,17,CRISNO 78 FALL OF WESTERN EUROPE,FALL OF WESTERN EUROPE,A broad attack on France was launched on 5 June.,action,Action
78_18,78,18,CRISNO 78 FALL OF WESTERN EUROPE,FALL OF WESTERN EUROPE,On the l0th Italy declared war against France and Britain.,action,Action
78_19,78,19,CRISNO 78 FALL OF WESTERN EUROPE,FALL OF WESTERN EUROPE,Paris was evacuated on the l3th.,action,Action
78_20,78,20,CRISNO 78 FALL OF WESTERN EUROPE,FALL OF WESTERN EUROPE,And on 17 June the U.K. crisis ended when it formally withdrew its troops from France and agreed to the latter's making a separate peace with the Germans.,speech|thought,Mixed
78_21,78,21,CRISNO 78 FALL OF WESTERN EUROPE,FALL OF WESTERN EUROPE,On that day Marshal Petain asked the Germans for an armistice.,speech,Speech
78_22,78,22,CRISNO 78 FALL OF WESTERN EUROPE,FALL OF WESTERN EUROPE,This was signed on 22 June 1940 ending the crisis for France and leaving three-fifths of the country under German occupation.,thought,Thought
78_23,78,23,CRISNO 78 FALL OF WESTERN EUROPE,FALL OF WESTERN EUROPE,An immediate legacy of this intrawar crisis was a near confrontation between Britain and Vichy France as a result of the former's fear that the French fleet concentrated in Toulon would be handed over to Germany.,thought,Thought
78_24,78,24,CRISNO 78 FALL OF WESTERN EUROPE,FALL OF WESTERN EUROPE,"The British signaled their determination to prevent this by sinking the French naval flotilla in Oran, North Africa, on 3 July 1940.",action,Action
78_25,78,25,CRISNO 78 FALL OF WESTERN EUROPE,FALL OF WESTERN EUROPE,"The U.K. remained suspicious of Petain's intentions throughout the tenure of the Vichy French regime, as evident in the Mid-East Campaign crisis of 1941.",,No Event
120_1,120,1,CRISNO 120 PALESTINE PARTITION/ISRAEL INDEPENDENCE,PALESTINE PARTITION/ISRAEL INDEPENDENCE,"The first of many international crises in the protracted Arab/Israel conflict had six direct participants: Iraq, Egypt, Lebanon, Jordan, Syria, and Israel.",,No Event
120_2,120,2,CRISNO 120 PALESTINE PARTITION/ISRAEL INDEPENDENCE,PALESTINE PARTITION/ISRAEL INDEPENDENCE,It lasted from 29 November 1947 until 20 July 1949.,,No Event
120_3,120,3,CRISNO 120 PALESTINE PARTITION/ISRAEL INDEPENDENCE,PALESTINE PARTITION/ISRAEL INDEPENDENCE,Viewed in interstate terms the conflict generated a crisis only with the birth pangs of the Jewish state in 1947-48.,,No Event
120_4,120,4,CRISNO 120 PALESTINE PARTITION/ISRAEL INDEPENDENCE,PALESTINE PARTITION/ISRAEL INDEPENDENCE,"The situation in Palestine deteriorated rapidly as it became clear to all parties that the U.K., the Mandatory Power, was planning to relinquish its control over the area.",,No Event
120_5,120,5,CRISNO 120 PALESTINE PARTITION/ISRAEL INDEPENDENCE,PALESTINE PARTITION/ISRAEL INDEPENDENCE,"As riots and instability increased, the decision regarding the future political solution for Palestine was placed on the UN agenda.",,No Event
120_6,120,6,CRISNO 120 PALESTINE PARTITION/ISRAEL INDEPENDENCE,PALESTINE PARTITION/ISRAEL INDEPENDENCE,"The UN General Assembly Resolution of 29 November 1947, calling for the partition of Palestine into two independent states, one Arab, the other predominantly Jewish, triggered a crisis for Egypt, Iraq, Jordan, Lebanon, and Syria.",thought,Thought
120_7,120,7,CRISNO 120 PALESTINE PARTITION/ISRAEL INDEPENDENCE,PALESTINE PARTITION/ISRAEL INDEPENDENCE,Their initial response was a four-day summit meeting of Arab states on 8 December.,action,Action
120_8,120,8,CRISNO 120 PALESTINE PARTITION/ISRAEL INDEPENDENCE,PALESTINE PARTITION/ISRAEL INDEPENDENCE,On the 17th the Arab League reaffirmed its determination to maintain Palestine as an Arab state and announced plans to recruit an army of volunteers from League members.,speech,Speech
120_9,120,9,CRISNO 120 PALESTINE PARTITION/ISRAEL INDEPENDENCE,PALESTINE PARTITION/ISRAEL INDEPENDENCE,The other Arab states objected to Jordan's plan to annex all of Palestine when the British Mandate ended.,speech,Speech
120_10,120,10,CRISNO 120 PALESTINE PARTITION/ISRAEL INDEPENDENCE,PALESTINE PARTITION/ISRAEL INDEPENDENCE,No further action was taken until May 1948.,,No Event
120_11,120,11,CRISNO 120 PALESTINE PARTITION/ISRAEL INDEPENDENCE,PALESTINE PARTITION/ISRAEL INDEPENDENCE,Arab attacks on Jewish settlements in Palestine preceded the British evacuation; but regular Arab armies did not enter the area until the end of the Mandate on 14 May 1948.,action,Action
120_12,120,12,CRISNO 120 PALESTINE PARTITION/ISRAEL INDEPENDENCE,PALESTINE PARTITION/ISRAEL INDEPENDENCE,"The proclamation of the State of Israel on 14-15 May 1948, though anticipated, sharply escalated the crisis for the five Arab states.",action|thought,Mixed
120_13,120,13,CRISNO 120 PALESTINE PARTITION/ISRAEL INDEPENDENCE,PALESTINE PARTITION/ISRAEL INDEPENDENCE,"Plans for a combined army of Arab League forces, to be organized under an Iraqi commander, fell through; and directives were sent to each country to dispatch regular forces to Palestine.",speech,Speech
120_14,120,14,CRISNO 120 PALESTINE PARTITION/ISRAEL INDEPENDENCE,PALESTINE PARTITION/ISRAEL INDEPENDENCE,"All the Arab states perceived a serious threat -- the loss of territory that for centuries had been an integral part of the ""Arab world.",thought,Thought
120_15,120,15,CRISNO 120 PALESTINE PARTITION/ISRAEL INDEPENDENCE,PALESTINE PARTITION/ISRAEL INDEPENDENCE,""" They responded by invading Israel on 15 May -- Syria and Lebanon in the north, Jordan and Iraq in the east, and Egypt in the south.",action,Action
120_16,120,16,CRISNO 120 PALESTINE PARTITION/ISRAEL INDEPENDENCE,PALESTINE PARTITION/ISRAEL INDEPENDENCE,The Arab invasion triggered an existence crisis for the new state.,thought,Thought
120_17,120,17,CRISNO 120 PALESTINE PARTITION/ISRAEL INDEPENDENCE,PALESTINE PARTITION/ISRAEL INDEPENDENCE,Israel responded the same day by dispatching its newly formed regular army to fight on all fronts.,action,Action
120_18,120,18,CRISNO 120 PALESTINE PARTITION/ISRAEL INDEPENDENCE,PALESTINE PARTITION/ISRAEL INDEPENDENCE,A struggle for influence among Arab states and their fear that Jordan's King Abdullah would enlarge his domain by annexing all of Palestine and part of Syria accentuated the Arab decision to fight but created the seeds of disunity and disharmony in the first Arab/Israel war.,thought,Thought
120_19,120,19,CRISNO 120 PALESTINE PARTITION/ISRAEL INDEPENDENCE,PALESTINE PARTITION/ISRAEL INDEPENDENCE,The crisis ended at different times for different participants.,,No Event
120_20,120,20,CRISNO 120 PALESTINE PARTITION/ISRAEL INDEPENDENCE,PALESTINE PARTITION/ISRAEL INDEPENDENCE,"Fighting in the north ended on 30 October 1948 for Lebanon and Syria in defeat; but it was their armistice agreements with Israel on 23 March and 20 July 1949, respectively, that marked the termination of their crisis.",thought,Thought
120_21,120,21,CRISNO 120 PALESTINE PARTITION/ISRAEL INDEPENDENCE,PALESTINE PARTITION/ISRAEL INDEPENDENCE,"With Iraq, unlike the four other Arab states, there was no formal agreement to end the war; but fighting effectively ceased after 18 July 1948.",action|thought,Mixed
