source_id,source_row,source_sentiment,source_balanced_train,text,gt_pro_womens_march
wm_17923,17923,0.0,0.0,#WomensMarch \n10 Reasons Keith Ellison Should Terrify You \nhttps://t.co/OJPQ0ECtOT,1
wm_17924,17924,1.0,0.0,RT @ichadlowe: So proud and inspired by my wife @ikimlowe &amp; the millions of women marching around the world! \n#WomensMarch,1
wm_17925,17925,1.0,0.0,RT @PattyGator: Have to watch CSPAN to see #WomensMarch. #EpicFail @CNN and @MSNBC,1
wm_17926,17926,0.0,0.0,"Said unborn child may have a birth defect, risk being stillborn, or the woman carrying that fetus may compromise her health 🙄🙄🙄 #WomensMarch https://t.co/k40mfwl05H",1
wm_17927,17927,1.0,0.0,I'm a boy and I'm proud of you. #WomensMarch https://t.co/mePexG3WqA,1
wm_17928,17928,1.0,1.0,This is awesome!! This is what democracy looks like https://t.co/SKw7BLhJ1C,1
wm_17929,17929,0.0,0.0,RT @thegarance: Caliber of stars at #WomensMarch compared to #Inauguration affirms once again that left owns arts &amp; culture space. Why Trum…,1
wm_17930,17930,1.0,0.0,The Spanish-language version of https://t.co/2ucEeCcltA no longer exists. 😨 https://t.co/2s1tV0935b,1
wm_17931,17931,0.0,0.0,"All your life you gone be a hater ? LITERALLY. Ya entire life you ga WASTE on HATING? Do better, Tammy. https://t.co/yfJb6eoa48",1
wm_17932,17932,1.0,1.0,Watch Trump.He'll be taking the credit for the DC Hotels boost. https://t.co/piiB1gvQpE,1
wm_17933,17933,1.0,0.0,Marching with @mamacash for Rights and equality #WomensMarch https://t.co/V2bUxg3EkE,1
wm_17934,17934,0.0,0.0,RT @_MissIvyy_: Things women did today: THAT. https://t.co/uX6cBcS3vH,1
wm_17935,17935,1.0,0.0,RT @NextGenClimate: People across the country are out in record breaking numbers for the #WomensMarch — we're proud to march with them #Nex…,1
wm_17936,17936,0.0,1.0,You're a disgrace. Shut up. https://t.co/0fV43GseG4,0
wm_17937,17937,1.0,0.0,"From me, too! https://t.co/nDSvVUaL2K",1
wm_17938,17938,1.0,0.0,❤️ the #womensmarch @ The Mall (Washington DC) https://t.co/ia8TT8nVgX,1
wm_17939,17939,0.0,1.0,RT @thecristinmc: Strongly in the #AddHerName camp. #WomensMarch,1
wm_17940,17940,0.0,0.0,So @Madonna drops the F bomb so what? Ur Prez sexually assaults women.Why?Cuz he can.So f**k this hypocrisy. https://t.co/253U7ImwFl,1
wm_17941,17941,0.0,0.0,#IStandWithSummerZervos and all of the women who trump sexually abused!!!! https://t.co/uDhWSXHKi5,1
wm_17942,17942,1.0,0.0,My favorite image thus far. Funny. And powerful. #WomensMarch ✊ https://t.co/XpLfYumT1G,1
wm_17943,17943,0.0,1.0,NO 2 #Ageism #Sexism #Discrimination YES2 #WomensMarch #HumanRightsForAll #EqualityForAll https://t.co/bPHshBBuCQ,1
wm_17944,17944,1.0,0.0,Very inspired and uplifted from all the #WomensMarch post on my feed. Sorry I'm not out there physically but my heart is with you all!,1
wm_17945,17945,1.0,0.0,Wish I could have gone to the #womensmarch I like to think I was there in spirit. I'm happy I saw something that will mark history #forever,1
wm_17946,17946,1.0,0.0,@emilystanitz How will you cover the #WomensMarch? Our story is about women coming together with LOVE #pincauseLOVE https://t.co/mPtp33hjbu,1
wm_17947,17947,1.0,0.0,Such is the gentleman we have occupying our White House. @KellyannePolls https://t.co/1kfM0XaYOE,1
wm_17948,17948,1.0,0.0,RT @KatMcNamara__: United we stand.🖤 #WomensMarch[katherinemcnamara] https://t.co/4dYTAzJwnu,1
wm_17949,17949,1.0,0.0,my baby! https://t.co/XLmTvg9Y21,1
wm_17950,17950,0.0,1.0,Is today about the #WomensMarch or about bashing celebrities who didn't attend??????,1
wm_17951,17951,1.0,0.0,#PeaceNotWar #GetThingsDone the right way!! #voices #WomensMarch https://t.co/l7XjkD8PSJ,1
wm_17952,17952,0.0,0.0,BSO&gt; BSO Talks to #WomensMarch Demonstrators on Trump Not Being Legit POTUS (Vid) https://t.co/ow1zUDBwf0,1
wm_17953,17953,1.0,0.0,dont even deny it the womensmarch was the most iconic event in history,1
wm_17954,17954,1.0,0.0,See me? https://t.co/wutoYRJE0n,1
wm_17955,17955,1.0,0.0,Google Chromecast has told us that @NASA image of the day is called: 'Rains of Terror on Exoplanet'! Well played! #WomensMarch https://t.co/ZWXmoedHmm,1
wm_17956,17956,1.0,1.0,RT @Marlon_Brando11: Good one...LOL https://t.co/7iu1XsLkQz,1
wm_17957,17957,1.0,0.0,RT @andyshallal: This weekend reminded me of the day after a blizzard. We got to meet new neighbors and started the cleanup @womensmarch #D…,1
wm_17958,17958,1.0,1.0,"RT @AshActually: I needed today's march, even if only for my own spirit. And as a reminder that the real work continues after this. #Womens…",1
wm_17959,17959,1.0,0.0,RT @ParrillasOncer: #womensmarch 💗my love out campaigning for my rights https://t.co/GspKOm3SCh,1
wm_17960,17960,1.0,0.0,RT @rschallom: Lots of signs in at #Miami’s #WomensMarch are about men. https://t.co/UaFAlWzNHc,1
wm_17961,17961,1.0,0.0,"Where I was standing at the NYC #womensmarch, #blacklivesmatter was the ONLY chant that the crowd didn't pick up 😕https://t.co/x0v3Ej8Hln",1
wm_17962,17962,0.0,0.0,"RT @bluemassgroup: Chicago, #womensmarch, a sea of human decency and resistance https://t.co/yN3yYj77Iq",1
wm_17963,17963,1.0,0.0,"RT @waterprooflarry: #WomensMarch in buffalo, ny today was absolutely powerful and inspiring. i am so honored to be able to say that i was…",1
wm_17964,17964,1.0,0.0,The latest The RITE Series NT! https://t.co/jLhHMnG3NG Thanks to @PhilWalcott @bronwynclee @lukejgosling #womensmarch #closeupwiththr,1
wm_17965,17965,1.0,0.0,We made history at #womensmarch. Now it’s time to make our voices heard. First up: send a postcard to your Senators https://t.co/UOe07zQf37,1
wm_17966,17966,0.0,0.0,RT @SwiftOnSecurity: Error: Unable to defrag - disk is full https://t.co/JAkfPmgf3k,1
wm_17967,17967,1.0,0.0,RT @theDomJenkins: I feel like Donald Trump is going to be the ultimate test of our American institutions during the next 4 years. #WomensM…,1
wm_17968,17968,1.0,0.0,@bridgetanne78 @kerrywashington Great! Please also help me get this out before Monday: https://t.co/opK4cCe6Q7,1
wm_17969,17969,0.0,1.0,RT @FaithFlaherty3: Listen!! #WomensMarchOnWashington #WomensMarch #WhateverItTakes Your real enemy it's not #AmericaFirst movement idiots!…,0
wm_17970,17970,1.0,1.0,RT @rima246: Realtalk. \n#WomensMarch https://t.co/tShUxTm7p6,1
wm_17971,17971,1.0,0.0,"Current chant : won't go away, welcome to your first day! #WomensMarch NY",1
wm_17972,17972,1.0,0.0,OMG GUYS GUYS LOOK TRUMPS NO LONGER SEXIST A WOMAN RAN HIS CAMPAIGN!!!!!!!!!!! https://t.co/REyTotjB72,1
wm_17973,17973,1.0,0.0,A man https://t.co/pU7grzwYB9,1
wm_17974,17974,0.0,1.0,You're an absolute moron https://t.co/W9h4FwHj7z,0
wm_17975,17975,1.0,0.0,"We are not just a marchers, we are world changers. We will not go back, only forward. #WomensMarch",1
wm_17976,17976,1.0,0.0,"#StandIndivisible Denver rocks, tokes and brews! https://t.co/9rHq6AC4Xk",1
wm_17977,17977,1.0,0.0,@rachelfarrier @womensmarch GLASGOW marching as well right?,1
wm_17978,17978,1.0,0.0,@JamieLarsH @womensmarch Likewise!,1
wm_17979,17979,1.0,0.0,RT @AndieMarie888: ✅ PussyHat ✅ Clear backpack ✅ #illegitimate sweatshirt ✅ snowflake mittens ✅ gum Almost re…,1
wm_17980,17980,1.0,0.0,True. https://t.co/yiJd2jzRsw,1
wm_17981,17981,0.0,1.0,Fucking feminist https://t.co/ZVpkv91YNn,0
wm_17982,17982,1.0,0.0,"I was there, and this is the spirit of the march in micro for me https://t.co/HhltIqDmjp",1
wm_17983,17983,1.0,0.0,this a movie https://t.co/gOuAMXZ5eW,1
wm_17984,17984,1.0,0.0,"Today I sat on an exercise bike, not exercising, so I could watch the #WomensMarch in peace. See you tomorrow, America. ✊🏼✊🏼✊🏼",1
wm_17985,17985,0.0,0.0,Guess Who's Going Jail? \nMadonna 'Blowing up the White House Speaking at WomensMarch protest Madonna Speech https://t.co/EyyjxHXooW,1
wm_17986,17986,1.0,0.0,"RT @WMNewZealand: \So those without a voice can be heard.\"" #WomensMarch #WMNewZealand #whyIMarch #WM_global #WMW https://t.co/mGlpJZrjVY""",1
wm_17987,17987,1.0,0.0,RT @ACaryGrantFan: The #WomensMarch is being aired on CSPAN for any of you trying to find uninterrupted coverage this morning.,1
wm_17988,17988,1.0,0.0,hope #WomensMarch is good,1
wm_17989,17989,1.0,0.0,Helicopters over head watching tonights protest - Warmup for #womensMarch #seattle Saturday 10 am Judkins Park https://t.co/sbDwndJwxE https://t.co/hU75zEuTk0,1
wm_17990,17990,1.0,0.0,#WomensMarch on train to national mall wondering how these people will change the world in years to come. Standing room only.,1
wm_17991,17991,1.0,1.0,RT @ThreeStrngWomen: 125k strong at Boston Women's March! #WOMENSMARCH #BOSTON #WOMENSMARCHBOSTON #RESIST https://t.co/PHrZZVI0L1,1
wm_17992,17992,1.0,1.0,The latest The ExW Daily! https://t.co/XdR3523zrx #womensmarch #luxurytravel,1
wm_17993,17993,0.0,0.0,Loool. There won't even be a book without Harry https://t.co/AoUkP2iuqn,1
wm_17994,17994,0.0,0.0,RT @MHSMiriam: #WhyIMarch at #WomensMarchCHI: \n#BlackLivesMatter \n#LGBTQIA rights \n#ReproJustice #prochoice \n#ImmigrantRights \n#HealthcareForAll…,1
wm_17995,17995,0.0,0.0,'a twitter finger must not become a trigger finger' https://t.co/7CnYGIBrc1,1
wm_17996,17996,1.0,0.0,i love her sm https://t.co/UsrPLcmRVK,1
wm_17997,17997,1.0,0.0,This. Is. Incredible. #WomensMarch #icantkeepquiet https://t.co/CAdV3ScRxq,1
wm_17998,17998,1.0,0.0,"RT @allaboutmichaeI: feminist (n.) a the person who believe in the social, political, and economic equality of the sexes. pass it on. #wome…",1
wm_17999,17999,1.0,0.0,1) Some free Comms advice for Trump: acknowledge the passion of the protesters and express a willingness to work with them. #WomensMarch,1
wm_18000,18000,1.0,0.0,Every child has the right #stillWithHer #WhyIMarch https://t.co/5VuXnyO2uU,1
wm_18001,18001,1.0,0.0,RT @Trumpnado2016: Amazing compilation of #WomensMarch protests worldwide by @djpressman &amp; @EricaChenoweth \nspreadsheet: https://t.co/GGJ9G…,1
wm_18002,18002,0.0,1.0,This #WomensMarch is more about selfishness than equality when this happens &amp; #prolife women are not allowed to participate. #AllWomen https://t.co/id6Ax70eLb,0
wm_18004,18004,0.0,1.0,"@georgesoros Mr @WomensMarch \n How dare Trump demean and objectify women, say Madonna, Cher, Beyoncé @WSJ @FT @hrw https://t.co/7ZA1VkzSVR",1
wm_18005,18005,1.0,0.0,This sends chills down my spine... https://t.co/P8LD4xXFPC,1
wm_18006,18006,1.0,0.0,"RT @marakuhne: \No hate, no fear, everyone is welcome here.\"" @womensmarch #womensmarchdetroit https://t.co/1v41CKqq62""",1
wm_18007,18007,1.0,0.0,"Over 500,000 People are protesting in the #WomensMarch against Trump.Dats MORE than Obama's Inaugural attendees (400,000)This is historical!",1
wm_18008,18008,1.0,0.0,Easily one of my favs of the day! #BoyBye #womensrights #womensmarch #womensmovement #womanist https://t.co/oRUZXniJJf,1
wm_18009,18009,0.0,0.0,"@3lectric5heep @estera8763 @DailyCaller @realDonaldTrump Who is telling the truth,#WomensMarch #CAN2017",1
wm_18010,18010,1.0,0.0,RT @Keep2020Alive: Please share these organizations with your followers. In our grassroots effort to return Dems to elected seats these two…,1
wm_18011,18011,0.0,1.0,"HILDAMORTS DISGUSTING SURROGATES \nNASTY highly unpleasant, especially to the senses; physically nauseating \nAnd they wonder why they lost..lol https://t.co/5x3lx7RUQx",0
wm_18012,18012,1.0,0.0,Largest protest in Ameican history. Think about it #WomensMarch,1
wm_18013,18013,1.0,0.0,@Lollardfish We need you at the @womensmarch. Please come.,1
wm_18014,18014,1.0,0.0,This..... \n#WomensMarch \n#WomensMarchOnWashington \n#WomensMarchNY \n#AMJoy https://t.co/TeKDJE8SyQ,1
wm_18015,18015,0.0,0.0,"Super Callous Fragile Ego, Trump You Are Atrocious &amp; other signs from Washington #WomensMarch https://t.co/2SeafmIoeT via @washingtonpost",1
wm_18016,18016,1.0,1.0,RT @PJNET_SD: MT @March_for_Life: 'I am young. I am a woman. I am for life.' #prolife #whyimarch https://t.co/x8HktveUZO #UnbornLivesMatter…,0
wm_18017,18017,1.0,0.0,my heart is heavy knowing we can protest and protest and protest &amp; they won't hear us! Our voices will be heard!!! #WomensMarch,1
wm_18018,18018,0.0,0.0,@NBCNews Well-behaved women seldom make history #WomensMarchOnWashington #WomensMarch,1
wm_18019,18019,0.0,0.0,@POTUS time you moved on to big boy pants. #WomensMarchOnWashington #WomensMarch https://t.co/LYXG8otSFG,1
wm_18020,18020,1.0,0.0,Right on! We are EVERYWHERE! https://t.co/sb8bxb6DiY,1
wm_18021,18021,0.0,0.0,RT @arii_316: she took hella shots I'm SHOOK https://t.co/Vt4E3MHLjd,1
wm_18022,18022,1.0,0.0,"Top 5 favorite moments from #WomensMarch : when the conductor of the D.C. Metro advised us to take precautions and said \Metro supports you\""""",1
wm_18023,18023,0.0,1.0,Cc: .@realDonaldTrump @seanspicer Get used to it or get over it! https://t.co/pRowucM2j9,1
wm_18024,18024,0.0,1.0,RT @rupasubramanya: This is hilarious and tragically stupid. Hijab with American flag would not fly where hijab is actually required of wom…,0
wm_18025,18025,1.0,0.0,RT @kristenschaaled: Get off your computers and meet passionate people like yourselves! This Saturday! https://t.co/OEBvXOLbZv,1
wm_18026,18026,1.0,0.0,chrisp_pancake has his very own sign for tomorrow! #whyimarch #dumptrump #notmypresident https://t.co/ojQ2iYi66e,1
wm_18027,18027,1.0,1.0,Show us your #WomensMarch photos!,1
wm_18028,18028,1.0,1.0,RT @singhsam94: Incredible turnout out for the #MarchOnLansing. Proud to be a part of this great day. #WomensMarch #MiLeg https://t.co/mBt7…,1
wm_18029,18029,1.0,0.0,"@womensmarch @charluv2011 So be it! With you, re-sisters!",1
wm_18030,18030,0.0,1.0,@riotwomennn @SallysOverTheBS @lsarsour DOES. NOT. OWN. THE. MARCH‼️ I AM GOING FOR 🇺🇸AGAINT TRUMP‼️ 0DISTRACTION! @MeLovesMLE @womensmarch,0
wm_18031,18031,1.0,0.0,RT @Nan2370: Yeap! He sure started off on a great note.We the people has become Me again. #WomensMarch #TrumpInauguration #TheResistance #T…,1
wm_18032,18032,1.0,0.0,Thread https://t.co/0Mb9yTULE4,1
wm_18033,18033,0.0,0.0,RT @authenticpaint: My cousin is cis hetero &amp; white &amp; he's taking his sons to the #WomensMarch. &amp; He's been taking them to lgbt parades sin…,1
wm_18034,18034,1.0,0.0,I wish I could be at the #WomensMarch today. Stay safe everyone! ❤️,1
wm_18035,18035,1.0,0.0,Exactly Kayleigh. Thanks for telling the facts https://t.co/cT13PgPXj0,1
wm_18036,18036,1.0,0.0,"RT @humpsmarter: Day one we march. Day two through 1459, we fight. #WomensMarch https://t.co/SLj3jz752k",1
wm_18037,18037,0.0,1.0,@CNN These lazy liberal hoes are not even marching! They are standing aroung grabbing each others pussys! #WomensMarch,0
wm_18038,18038,1.0,0.0,"RT @VV4Change: Wouldn't it be nice if one third of the #WomensMarch went to @SacredStoneCamp, a third to Flint, a third to the immigrant de…",1
wm_18039,18039,1.0,0.0,Science is real. https://t.co/jLVA6NGqcV,1
wm_18040,18040,0.0,1.0,What about rights for the petson being aborted? https://t.co/0Y1vEGdFsq,0
wm_18041,18041,1.0,0.0,RT @debnolo: powerful stuff https://t.co/5EAsNq1GCn,1
wm_18042,18042,1.0,0.0,@Hephaestus7 Disabled women unite join in virtually with #WomensMarch Equality anti #Trump https://t.co/Bhrpgl57mp https://t.co/Bhrpgl57mp,1
wm_18043,18043,1.0,0.0,RT @charissemeloto: Truth matters. Silence &amp; complacency no longer an option. #WhyIMarched #WomensMarch #alternativefacts=LIES #Resist http…,1
wm_18044,18044,0.0,0.0,Why should @womensmarch ally with someone who is betraying them by shilling with Trump at the Inauguration table? https://t.co/dePF5cv5oR,1
wm_18045,18045,1.0,0.0,Gorgeous! https://t.co/t7PaHfCsI0,1
wm_18046,18046,1.0,0.0,Actually unreal how big this Austin demonstration was. Proud to have been a part of it #WomensMarch https://t.co/yHNX8KpNj9,1
wm_18047,18047,1.0,1.0,"Brilliant poem! thanks so much @KB_Neal \so I took the Tr*ump word list.. made an #inaugurationpoem in honour of #WomensMarch #poetry https://t.co/erNU4R6Xm2""",1
wm_18048,18048,0.0,1.0,Child welfare should b notified of this https://t.co/7JmRseOIin,0
wm_18049,18049,1.0,0.0,RT @JKBartleby: Crowd taking shape in San Jose. #WomensMarch @wmbayarea https://t.co/5FwsXt6XWT,1
wm_18050,18050,1.0,0.0,RT @LadiesFirstMSU: The #WomensMarch may be over but we will never stop fighting for our rights! s/o to all the Wonder Women out there 💕 \nht…,1
wm_18051,18051,1.0,0.0,I'M SO HAPPY 😭💖 #WomensMarch https://t.co/HQ1KkbY22y,1
wm_18052,18052,1.0,1.0,"This, 100 times. It's time to bring the people (reread: the PEOPLE) who voted Trump (because voting Republican isn't bad) into the folds. https://t.co/cZ3NVDtPla",0
wm_18053,18053,1.0,0.0,The #WomensMarch was the best thing ever. Proving Ragina George to be the original feminist. 💅🏼 https://t.co/9pQSxq0MBB,1
wm_18054,18054,1.0,0.0,@SenSanders #WomensMarch Yuuuuge turnout in Orlando! Major success!,1
wm_18055,18055,0.0,1.0,@AshleyJudd you are nothing more than a #blowfish. #WomensMarch,0
wm_18056,18056,1.0,0.0,@Kat_McNamara @womensmarch yessss girl,1
wm_18057,18057,1.0,1.0,The latest The dyejo Daily! https://t.co/40hHvLm6si Thanks to @KaeleyScruggs @hlynncamacho @DeanieWimmer #womensmarch #socialmedia,1
wm_18058,18058,1.0,0.0,RT @herrmiones: potterheads at the #WomensMarch made amazing signs!!! https://t.co/IZVmUGuJBM,1
wm_18059,18059,0.0,1.0,I call bullshit https://t.co/bKGCSqXr8D,0
wm_18060,18060,0.0,1.0,RT @AFreespeechzone: This would NOT PASS if the threat was about #PresidentObama. @Madonna MUST BE PROSECUTED. #FederalPrison #LawAndOrder…,0
wm_18061,18061,1.0,0.0,RT @annientran: Because America is already great without hate. #whyimarch #womensmarchboston https://t.co/sW1kInNlrp,1
wm_18062,18062,1.0,0.0,"RT @KristaVernoff: Let's recap: LOS ANGELENOS got up at like, 7:30 AM -- on a SATURDAY -- and then piled en masse into PUBLIC TRANSPORTATIO…",1
wm_18063,18063,1.0,0.0,"@womensmarch #unapologetic #womensmarchonwashington, My Interview in Ch #Chicago yesterday with US women in POWER! https://t.co/YfhpuhwTHh",1
wm_18064,18064,0.0,0.0,@seanspicer @potus you are liars the #WomensMarch is huge and the #Inauguration was overrated. https://t.co/qZXbHcFfXE,1
wm_18065,18065,1.0,0.0,RT @jselinger50: @Canuck6227 \nCheck out @almostjingo's Tweet: https://t.co/QMdfeF65YX,1
wm_18066,18066,1.0,0.0,RT @Rocky1542: The crowds are so large at #WomensMarch in DC that they cannot actually march! Well over a half million just there!!! #notmy…,1
