source_id,source_split,source_row,source_dataset,source_target_mention,text,gt_stance_toward_trump
trump_test_2026,test,2026,newsletters,1.0,"H.R. 6621 - To prevent recipients of Federal funds from providing, or assisting in the provision of, legal representation to aliens unlawfully present in the United States, and for other purposes H.R. 6628 - Close Biden's Open Border Act H.R. 6633 - To direct the Secretary concerned to reinstate a member involuntarily separated from the Armed Forces solely on the basis of the refusal of such member to receive a vaccination against COVID-19 H.R. 25 - Fair Tax Act of 2021 H.R. 5811 - No Vaccine Mandate Act H.R.6648 - Secure America's Borders First Act Letters Co-signed Letter to President Biden asking that the administration take immediate action to stop the fentanyl scourge coming from China and across the southern border and to expedite making fentanyl and its analogs' Schedule I classification permanent Letter to President Biden questioning his cognitive abilities and calling on him to take the same cognitive test that President Trump took while in office Letter to President Biden opposing Sarah Bloom Raskin nomination to serve as Vice Chair for Supervision at the Board of Governors of the Federal Reserve System Amicus brief to support a challenge to the President's vaccine mandates for federal workers and contractors Letter to Capitol Police Chief Manger demanding that he preserve all Capitol Police records related to any investigations or investigative activity into members of Congress and congressional staff in light of the release of information about Capitol Police entering a congressional office, photographing private documents, and returning to interrogate staff Letter to FBI Director Wray regarding FBI's inadequate response to previous letter regarding the targeting of parents at local school board meetings Letter to Secretary Mayorkas calling on him to resign for his failure to execute the primary mission of the Department of Homeland Security to secure our nation from its threats through his inability and refusal to enforce immigration laws Privacy Policy Washington, DC S171 Cannon HOB Washington, DC 20515 Phone: (",Support
trump_test_2027,test,2027,newsletters,1.0,"Now that the House has done our job to hold Trump accountable, we must redouble our efforts for the American people.",Oppose
trump_test_2028,test,2028,newsletters,1.0,I co-sponsored the article of impeachment against President Trump and voted in favor of this resolution .,Oppose
trump_test_2029,test,2029,newsletters,1.0,That's more than a 200% increase from the average number of May apprehensions during the Trump administration and a 674% increase over May 2020.,Oppose
trump_test_2030,test,2030,newsletters,1.0,"For four long years, Trump worked overtime to divide us as a nation-even going so far as to attempt to cement racism as the practice and policy of the federal government-but those days are now behind us.",Oppose
trump_test_2031,test,2031,newsletters,1.0,That includes President Trump.,Neutral
trump_test_2032,test,2032,newsletters,1.0,President Donald Trump understood that this principle was as important today as it's ever been.,Support
trump_test_2033,test,2033,newsletters,1.0,I inherited a strong economy and lifesaving vaccines from President Trump.,Support
trump_test_2034,test,2034,newsletters,1.0,"News from Representative Rogers Dear , Last week in Washington, I was proud to vote against H.R. 1333 - The NO BAN Act, which continues the Democrats' assault on successful Trump Administration immigration policies.",Support
trump_test_2035,test,2035,newsletters,1.0,It's utterly incompetent because this crisis was manufactured by the Biden administration with its open border policy and revocation of smart solutions that brought order to our southern border under President Donald Trump.,Support
trump_test_2036,test,2036,newsletters,1.0,"Spearheaded by President Donald J. Trump's son-in-law and adviser Jared Kushner, the fund promised to capitalize on diplomatic agreements he had championed between Israel and some Arab states - pacts known as the Abraham Accords.",Neutral
trump_test_2037,test,2037,newsletters,1.0,"I almost did this myself so I don't want to be too critical, but a vote is a vote and it would go into the history books as one more Congressman approving of the idea that Congress elects the the 2016 election, a smaller number of Democratic Members of Congress tried to break with the Constitution when Donald Trump was elected President.",Support
trump_test_2038,test,2038,newsletters,1.0,"Kushner's and Mnuchin's Quick Pivots to Business With the Gulf Weeks before the Trump administration ended, Jared Kushner and Steven Mnuchin met with future investors on official trips to the Middle East.",Oppose
trump_test_2039,test,2039,newsletters,1.0,"During the Trump Administration, the United States became a net total energy exporter in 2019 and 2020.",Support
trump_test_2040,test,2040,newsletters,1.0,This Resolution reverses the Trump Administration's Methane Pollution Standards for new and modified oil and gas facilities.,Oppose
trump_test_2041,test,2041,newsletters,1.0,And the only near-term way to battle pro-Trump extremists is for all of us to team up on key races and overarching political goals with our longtime political opponents:,Oppose
trump_test_2042,test,2042,newsletters,1.0,"24 ( - Impeaching Donald John Trump, President of the United States, for high crimes and misdemeanors (Closed Rule, Two Hours of Debate) (Sponsored by Rep. David Cicilline / Judiciary Committee) Printable PDF ( ** Republican Leader Floor Office • H-204 U.S. Capitol ------------------------------------------------------------ This email was sent to @ (mailto: @ )",Oppose
trump_test_2043,test,2043,newsletters,1.0,"Ohio, a perennial battleground for decades, has become more reliably Republican, carried by Trump by more than 8 percentage points in 2016 and 2020.",Support
trump_test_2044,test,2044,newsletters,1.0,The Democrats Release President Trump's Tax Returns Can you even begin to imagine the outrage had Republicans exposed the tax returns of a political rival?,Support
trump_test_2045,test,2045,newsletters,1.0,At the close of the hearing the panel unanimously voted to subpoena Trump for his testimony under oath - a strong signal that the Committee's work is not yet finished.,Oppose
trump_test_2046,test,2046,newsletters,1.0,"It's Being Done Intentionally\ Trump Praises Abbott, Hints at Second Presidential Run in Hidalgo County Border Visit FOX NEWS - Trump's upcoming border visit forced VP Harris' trip, Republicans say Texas Insider Radio with Cardle & Woolley OANN - President Trump Thanks Pete Sessions Sincerely, Pete Sessions Member of Congress OFFICE LOCATIONS WASHINGTON, DC OFFICE • 2204 Rayburn HOB • Washington, DC 20515 • (202) 225-6105 WACO OFFICE • 400 Austin Ave, Ste 302 • Waco, TX 76701 • (254) 633-4500 COLLEGE STATION OFFICE • 2700 Earl Rudder Fwy • S. Hwy 6, Ste 4500 • College Station, TX 77845 • (979) 431-6340 WEBSITE CONTACT Click Here to view this email in your browser""",Support
trump_test_2047,test,2047,newsletters,1.0,"Sarasota Herald-Tribune Congressmen Vern Buchanan and Greg Steube support removing Liz Cheney from GOP leadership \Congressmen Vern Buchanan and Greg Steube joined with a majority of their Republican colleagues Wednesday in voting to remove U.S. Rep. Liz Cheney from her leadership role in the House, a significant moment for the GOP as many in the party continue to embrace former President Donald Trump and punish his critics.\""""",Neutral
trump_test_2048,test,2048,newsletters,1.0,"Of all the things former President Trump did, it is actually what he did not do once he knew the Capitol was being attacked, and his own Vice President - among others - was being threatened, that was most troubling.",Oppose
trump_test_2049,test,2049,newsletters,1.0,It is time for the Biden Administration to retreat from failed open-border policies and return to effective Trump-era policies!,Support
trump_test_2050,test,2050,newsletters,1.0,"1 Year Ago Kilili remains hopeful for new relief agreement Despite President Trump's order to end negotiation over new pandemic relief legislation, Congressman Gregorio Kilili Camacho Sablan said today he believes there will be an agreement, because the need for aid to individuals, businesses, and states and territories is not going away.",Oppose
trump_test_2051,test,2051,newsletters,1.0,"stopping construction of the border wall, halting the Remain-in-Mexico Policy, and rolling back former President Trump's common-sense border protections that kept our nation safe.",Support
trump_test_2052,test,2052,newsletters,1.0,"In particular, Rudy Giuliani and the President's son, Donald Trump Jr., behaved irresponsibly.",Oppose
trump_test_2053,test,2053,newsletters,1.0,"Just like President Trump's plan that I supported and pledged to pass when I was running for Congress, this will provide a minimum of 100 billion over five years that will benefit New Yorkers.",Support
