source_fid,source_event_id,source_claim,source_claim_raw,text,gt_protest_claim
SZ-20161219-LUFUM-1317,SZ-20161219-LUFUM-1317_4,1300.0,migration,Herz statt Hetze,Migration
SZ-20170114-HAGAEV-761,SZ-20170114-HAGAEV-761_1,1300.0,migration,"NPD-Demo in der Bremer Straße - dem Tag, als dort die ersten Flüchtlinge in den eilig aus dem Boden gezimmerten Zelten einziehen sollten",Migration
SZ-20170410-DEDWC-335,SZ-20170410-DEDWC-335_1,1300.0,migration,Europa-Demo,Migration
SZ-20170410-DEDWC-335,SZ-20170410-DEDWC-335_1,1300.0,migration,Europa-Freunde,Migration
SZ-20170410-DEDWC-335,SZ-20170410-DEDWC-335_1,1300.0,migration,wollen Europa feiern,Migration
SZ-20170410-DEDWC-335,SZ-20170410-DEDWC-335_1,1300.0,migration,Proeuropäische Parteien sollen so unterstützt werden,Migration
SZ-20170606-ASWVZ-299,SZ-20170606-ASWVZ-299_1,1300.0,migration,"Die Zivilbevölkerung sei das \""Schlachtvieh\"", so Däbritz",Migration
SZ-20170606-ASWVZ-299,SZ-20170606-ASWVZ-299_1,1300.0,migration,"Dauergastredner Michael Stürzenberger nannte \""den Islam\"" ganz allgemein als Grund für den Terror, er müsse daher endgültig beseitigt werden.",Migration
SZ-20170711-PMGB-94,SZ-20170711-PMGB-94_1,1300.0,migration,gegen den Islam,Migration
SZ-20170920-FGA-1105,SZ-20170920-FGA-1105_1,1300.0,migration,Familie getrennt abgeschoben,Migration
SZ-20170920-FGA-1105,SZ-20170920-FGA-1105_1,1300.0,migration,gegen die Abschiebung,Migration
SZ-20171208-SUANS-589,SZ-20171208-SUANS-589_1,1300.0,migration,Abschiebungen in Krisengebiete würden zudem Menschenleben gefährden und müssten gestoppt werden,Migration
WESKU00020170517ed3600ngp,WESKU00020170517ed3600ngp_1,1300.0,migration,für Europa,Migration
WESKU00020170517ed3600ngp,WESKU00020170517ed3600ngp_1,1300.0,migration,Befürwortern von Europa,Migration
WESKU00020170517ed3600ngp,WESKU00020170517ed3600ngp_1,1300.0,migration,Reformen \nnotwendig,Migration
WESKU00020170517ed3600ngp,WESKU00020170517ed3600ngp_1,1300.0,migration,die europäische Idee wieder bürgernäher werden muss,Migration
WESKU00020170517ed3600ngp,WESKU00020170517ed3600ngp_1,1300.0,migration,"dass uns \nDeutschen etwas daran liegt, dass sie in der EU bleiben",Migration
WESKU00020170517ed3600ngp,WESKU00020170517ed3600ngp_1,1300.0,migration,ein Zeichen ins \nNachbarland senden: Bleibt bei uns,Migration
WESKU00020170517ed3b00krw,WESKU00020170517ed3b00krw_1,1300.0,migration,gegen Muslime,Migration
WESKU00020170517ed3b00krw,WESKU00020170517ed3b00krw_1,1300.0,migration,Zuwanderungspolitik der \nBundesregierung,Migration
WESKU00020170517ed3p00g2i,WESKU00020170517ed3p00g2i_1,1300.0,migration,Protest gegen Flüchtlingsheim,Migration
WESKU00020170517ed3p00g2i,WESKU00020170517ed3p00g2i_1,1300.0,migration,"Seitdem bekannt ist, dass an der Marie-Mindermann-Straße in Kattenesch eine Unterkunft für Geflüchtete eröffnen soll, protestieren die Anwohner dagegen.",Migration
WESKU00020170517ed3p00g4n,WESKU00020170517ed3p00g4n_1,1300.0,migration,Protest gegen Wohnheim Anwohner gegen Flüchtlinge,Migration
WESKU00020170517ed3p00g4n,WESKU00020170517ed3p00g4n_1,1300.0,migration,Georg S. will keine \nFlüchtlinge in seiner Nachbarschaft haben,Migration
WESKU00020170517ed3p00g4n,WESKU00020170517ed3p00g4n_1,1300.0,migration,"\""Jetzt ziehen hier 300 Fremde ein - das gefällt uns nicht.\",Migration
WESKU00020170517ed3p00g4n,WESKU00020170517ed3p00g4n_1,1300.0,migration,Eines dieser Schilder warf er in einen Busch. Es folgte ein \nHandgemenge mit den Bauarbeitern.,Migration
WESKU00020170517ed3s00et8,WESKU00020170517ed3s00et8_1,1300.0,migration,An der Marie-Mindermann-Straße in Kattenesch soll im Mai ein Wohnheim \nfür 256 Geflüchtete eröffnen,Migration
WESKU00020170517ed3s00et8,WESKU00020170517ed3s00et8_1,1300.0,migration,gegen das Flüchtlingswohnheim,Migration
WESKU00020170517ed56002f4,WESKU00020170517ed56002f4_1,1300.0,migration,"anti-jüdische, kritische",Migration
WESKU00020170518ed5i0001q,WESKU00020170518ed5i0001q_1,1300.0,migration,Festung Europa! Grenzen schützen - Leben \nretten,Migration
WESKU00020170518ed5i0001q,WESKU00020170518ed5i0001q_1,1300.0,migration,Hilfe vor Ort statt Asylwahn,Migration
WESKU00020170518ed5i0001q,WESKU00020170518ed5i0001q_1,1300.0,migration,Hilfseinsätze für Geflüchtete im Mittelmeer mit Blockadeaktionen zu \nbehindern,Migration
WESKU00020170518ed5i0001q,WESKU00020170518ed5i0001q_1,1300.0,migration,fordert geschlossene Außengrenzen für Europa,Migration
WESKU00020170620ed6k0001u,WESKU00020170620ed6k0001u_1,1300.0,migration,"Die Menschen \ndemonstrieren, wie jeden Sonntag seit einigen Wochen, für den Erhalt der\n EU.",Migration
WESKU00020170620ed6k0001u,WESKU00020170620ed6k0001u_1,1300.0,migration,"Pulse of Europe ist eine zivilgesellschaftliche Initiative zum Erhalt der Europäischen Union\n - überparteilich, überkonfessionell, international",Migration
WESKU00020170620ed6k0001u,WESKU00020170620ed6k0001u_1,1300.0,migration,Gegen dieses kritische Infragestellen der EU möchte auch die 66-jährige \nAalfke Bordeaux etwas tun.,Migration
WESKU00020170620ed6k0001u,WESKU00020170620ed6k0001u_1,1300.0,migration,"Ein weiterer Teilnehmer der Demonstration pro Europa, \nDetlef Schobeß (66), fände es \""verrückt\"", bei Grenzüberschreitungen \ninnerhalb Europas wieder seinen Pass vorzeigen zu müssen.",Migration
WESKU00020170620ed6k0001u,WESKU00020170620ed6k0001u_1,1300.0,migration,"Europa muss geeint bleiben, nur durch \ndie Einigkeit haben wir die vielen Jahre Wohlstand und Frieden erfahren \nkönnen\"", schreibt einer der Teilnehmer auf einer dieser Karten.",Migration
WESKU00020170620ed6k0001u,WESKU00020170620ed6k0001u_1,1300.0,migration,"Jede und jeder ist für das Scheitern \noder das Gelingen unserer Zukunft verantwortlich\"", heißt es etwa.",Migration
WESKU00020170620ed6k0001u,WESKU00020170620ed6k0001u_1,1300.0,migration,"Europa braucht jetzt unsere Stimme, lasst die Blaue Fahne wehen!",Migration
WESKU00020170623ed6n0001j,WESKU00020170623ed6n0001j_1,1300.0,migration,gegen Hilfseinsätze für Geflüchtete im Mittelmeer,Migration
WESKU00020170714ed7e00015,WESKU00020170714ed7e00015_1,1300.0,migration,Aufrechterhaltung des Abschiebestopps \nnach Afghanistan und in vermeintlich sichere Herkunftsländer,Migration
WESKU00020170818ed8i0001z,WESKU00020170818ed8i0001z_1,1300.0,migration,"Asylpolitik der \""Merkel-CDU\"" kritisieren",Migration
WESKU00020170818ed8i0001z,WESKU00020170818ed8i0001z_2,1300.0,migration,"Asylpolitik der \""Merkel-CDU\"" kritisieren.",Migration
WESKU00020170823ed8n00072,WESKU00020170823ed8n00072_1,1300.0,migration,spezialisierte Jugendhilfeeinrichtung für straffällige junge \nFlüchtlinge eingerichtet wird,Migration
WESKU00020160204ec250001f,WESKU00020160204ec250001f_1,1300.0,migration,Gegen die Zustände in ihrer Unterkunft und die Leitung der Einrichtung,Migration
SZ-20200102-DGA-156,SZ-20200102-DGA-156_1,1300.0,migration,"\""Abschiebeknäste stehen wie kaum etwas anderes für nationalistische Abschottung, für Chauvinismus, für Rassismus.\",Migration
SZ-20200822-DKK-562,SZ-20200822-DKK-562_1,1300.0,migration,rassistisch,Migration
SZ-20200113-PIDGN-982,SZ-20200113-PIDGN-982_1,1300.0,migration,Jagd auf Ausländer,Migration
SZ-20200113-PIDGN-982,SZ-20200113-PIDGN-982_2,1300.0,migration,Flüchtlingsstrom,Migration
SZ-20200113-PIDGN-982,SZ-20200113-PIDGN-982_4,1300.0,migration,griffen sie zwei Dresdner Asylunterkünfte,Migration
SZ-20200118-HFRK-972,SZ-20200118-HFRK-972_1,1300.0,migration,vor einer Asylunterkunft in Dresden protestiert,Migration
SZ-20200118-HFRK-972,SZ-20200118-HFRK-972_4,1300.0,migration,Ausländer angegriffen,Migration
SZ-20200713-SGR-243,SZ-20200713-SGR-243_1,1300.0,migration,ein Zeichen gegen Diskriminierung gesetzt,Migration
SZ-20200713-SGR-243,SZ-20200713-SGR-243_1,1300.0,migration,gegen Alltagsrassismus in Dresden,Migration
SZ-20200728-DWGPW-655,SZ-20200728-DWGPW-655_1,1300.0,migration,Pegida die Plätze wie Alt- und Neumarkt zu nehmen,Migration
SZ-20201005-RURGR-341,SZ-20201005-RURGR-341_2,1300.0,migration,asylfeindlicher,Migration
SZ-20201005-RURGR-341,SZ-20201005-RURGR-341_2,1300.0,migration,Migration,Migration
SZ-20201130-DGDA-243,SZ-20201130-DGDA-243_1,1300.0,migration,Demo gegen Dresdens Asylpolitik,Migration
LEIPZ_20200112_KRGSSV_284,LEIPZ_20200112_KRGSSV_284_1,1300.0,migration,ausländerfeindliche Parolen,Migration
LEIPZ_20200220_JBIDA_403,LEIPZ_202002_JBIDA_403_1,1300.0,migration,rechtsextremen Terroranschlags in Hanau,Migration
LEIPZ_20200222_SACKP_342,LEIPZ_20200222_SACKP_342_1,1300.0,migration,gegen rechten Terror und Rassismus,Migration
LEIPZ_20200302_LVFSB_231,LEIPZ_20200302_LVFSB_231_1,1300.0,migration,gegen die Gewalt an Flüchtlingen und rassistische Übergriffe in Lesbos,Migration
LEIPZ_20200302_LVFSB_231,LEIPZ_20200302_LVFSB_231_1,1300.0,migration,Um Europa keine Mauern,Migration
LEIPZ_20200326_WIGAM_282,LEIPZ_20200326_WIGAM_282_1,1300.0,migration,"Forderung an die Bundesregierung, Flüchtlinge aus Griechenland nach Deutschland zu holen",Migration
LEIPZ_20200326_WIGAM_282,LEIPZ_20200326_WIGAM_282_1,1300.0,migration,Missstände an der griechisch-türkischen Grenze zu bekämpfen,Migration
LEIPZ_20200406_FAEBR_587,LEIPZ_20200406_FAEBR_587_1,1300.0,migration,Abschiebung in der Leipziger Eisenbahnstraße,Migration
LEIPZ_20200606_SZJLZ_202,LEIPZ_20200606_SZJLZ_202_1,1300.0,migration,Tausende Menschen in Leipzig und Dresden protestieren gegen Rassismus;,Migration
LEIPZ_20200804_SHLBA_308,LEIPZ_20200804_SHLBA_308_1,1300.0,migration,islam- und ausländerfeindlichen Pegida-Bewegung,Migration
LEIPZ_20200914_KBAEB_570,LEIPZ_20200914_KBAEB_570_1,1300.0,migration,Gegen die Festung Europa,Migration
LEIPZ_20200925_SILNN_574,LEIPZ_20200925_SILNN_574_1,1300.0,migration,Seebrücke,Migration
LEIPZ_20201109_NNCII_356,LEIPZ_20201109_NNCII_356_1,1300.0,migration,islamfeindlichen Gruppierung,Migration
LEIPZ_20201212_ISSNG_913,LEIPZ_20201212_ISSNG_913_1,1300.0,migration,für eine gerechtere Flüchtlingspolitik,Migration
LEIPZ_20201214_NCRFD_158,LEIPZ_20201214_NCRFD_158_3,1300.0,migration,gegen eine „Abschottung Europas,Migration
STUGTR0020190513ef5d0004v,STUGTR0020190513ef5d0004v_1,1300.0,migration,Werte wie Freiheit hochhalte,Migration
LEIPZV0020160312ec3c0002u,LEIPZV0020160312ec3c0002u_1,1300.0,migration,Solidarität mit Muslimen,Migration
LEIPZV_2012-06-02_AZLSN,LEIPZV_2012-06-02_AZLSN_1,1400.0,peace,"\""Für uns ist es nicht hinnehmbar, das die Bundeswehr hier kritiklos für Auslandseinsätze wirbt\",Peace
WESKU00020120202e822000a0,WESKU00020120202e822000a0_1,1400.0,peace,Bundeswehr raus aus Afghanistan,Peace
WESKU00020120202e822000a0,WESKU00020120202e822000a0_1,1400.0,peace,Keine Rüstungs- und Atomexporte über Bremer Häfen,Peace
WESKU00020120825e88q00004_SUN,WESKU00020120825e88q00004_SUN_1,1400.0,peace,Krieg in Syrien,Peace
WESKU00020130331e93v00018_SUN,WESKU00020130331e93v00018_SUN_1,1400.0,peace,"Keine Kampfdrohnen für die Bundeswehr und Abzug aus Afghanistan: Das sind die Hauptforderungen Bremer Kriegsgegner, die sich gestern an einem Ostermarsch in der Innenstadt beteiligt haben.",Peace
WESKU00020130806e9870001e,WESKU00020130806e9870001e_1,1400.0,peace,Erinnerung an Atombombenopfer,Peace
WESKU00020130806e9870001e,WESKU00020130806e9870001e_1,1400.0,peace,Atombombenabwürfe auf die die beiden japanischen Städte Hiroshima und Nagasaki,Peace
WESKU00020130806e9870001e,WESKU00020130806e9870001e_1,1400.0,peace,Atomwaffen abschaffen,Peace
WESKU00020140125ea1q0001j_SUN,WESKU00020140125ea1q0001j_SUN_1,1400.0,peace,"gegen die \""Musikschau der Nationen\",Peace
WESKU00020140524ea5p000am_SUN,WESKU00020140524ea5p000am_SUN_1,1400.0,peace,gegen die Militärseelsorge,Peace
WESKU00020141125eabq0001p,WESKU00020141125eabq0001p_1,1400.0,peace,Bremen.Gegen jede Form von Gewalt,Peace
WESKU00020150404eb450004q_SUN,WESKU00020150404eb450004q_SUN_1,1400.0,peace,gegen Krieg und Aufrüstung,Peace
WESKU00020150404eb450004q_SUN,WESKU00020150404eb450004q_SUN_1,1400.0,peace,Keine Auslandseinsätze der Bundeswehr,Peace
WESKU00020150404eb450004q_SUN,WESKU00020150404eb450004q_SUN_1,1400.0,peace,"verurteilt er die Regierung dafür, dass sie in der Ukrainekrise Russland zum Feind mache",Peace
WESKU00020150404eb450004q_SUN,WESKU00020150404eb450004q_SUN_1,1400.0,peace,halte bewaffnete Drohnen für falsch,Peace
WESKU00020150404eb450004q_SUN,WESKU00020150404eb450004q_SUN_1,1400.0,peace,weltweite Abrüstung,Peace
WESKU00020151212ebcd00012_SUN,WESKU00020151212ebcd00012_SUN_1,1400.0,peace,"Aneinandergereiht erklären sie, worum es geht: \""Keine Bundeswehr nach Syrien!\",Peace
WESKU00020180312ee3c0001e,WESKU00020180312ee3c0001e_1,1400.0,peace,Protest gegen Offensive auf Afrin,Peace
WESKU00020180312ee3c0001e,WESKU00020180312ee3c0001e_1,1400.0,peace,gegen die Bombardierung der syrischen Stadt Afrin,Peace
WESKU00020180312ee3c0001e,WESKU00020180312ee3c0001e_2,1400.0,peace,Türkei ihre Militäroffensive im nordsyrischen Gebiet,Peace
WESKU00020180316ee3g0003l,WESKU00020180316ee3g0003l_1,1400.0,peace,"Anlass waren der türkische Luftangriff auf die syrische Stadt und die von ­Rheinmetall angestrebten Rüstungsdeals. Das Unternehmen versucht angeblich, eine Panzerfabrik in der Türkei mit aufzubauen.",Peace
WESKU00020180401ee410001e_SUN,WESKU00020180401ee410001e_SUN_1,1400.0,peace,zu der Teilnahme an der traditionsreichen Friedensdemonstration aufgerufen.,Peace
WESKU00020180401ee410001e_SUN,WESKU00020180401ee410001e_SUN_1,1400.0,peace,dass auch Deutschland dem im September vorigen Jahres von den Vereinten Nationen beschlossenen Vertrag zum Verbot von Atomwaffen beitreten sollte.,Peace
WESKU00020180401ee410001e_SUN,WESKU00020180401ee410001e_SUN_1,1400.0,peace,"Seit 17 Jahren sei die Bundeswehr in Afghanistan aktiv, und nichts habe sich zum Besseren gewendet. \""Es ist Zeit, sich einzugestehen, dass wir eine neue Außenpolitik brauchen.\"" Vor diesem Hintergrund sei auch das Zwei-Prozent-Ziel der Nato abzulehnen, das diesen Anteil des Bruttoinlandprodukts im Verteidigungshaushalt sehen möchte. \""Das Geld ist in Schulen und sozialen Einrichtungen besser aufgehoben.\",Peace
WESKU00020180401ee410001e_SUN,WESKU00020180401ee410001e_SUN_1,1400.0,peace,"\""Zwei Drittel des Waffenexports an Saudi-Arabien stammen aus bremischer Produktion, das sind vor allem Schiffe der Lürssen-Werft.\"" Das sei eine \""unfassbare Größenordnung\"". Sie erinnerte daran, dass Saudi-Arabien \""einen blutigen Krieg im Jemen\"" führt und insgesamt ein Unrechtsregime sei, das im eigenen Land die Menschenrechte missachte und in anderen Ländern den Terror unterstütze. Achelwilm beklagte insgesamt eine Militarisierung der Außen- wie der Innenpolitik. \""Die Bundeswehr macht Werbung in Kindergärten, die Polizei wird mit Panzern ausgestattet.",Peace
WESKU00020180902ee920001d_SUN,WESKU00020180902ee920001d_SUN_1,1400.0,peace,"Scharf kritisiert wurde diesmal vor allem das Ziel der Nato, die Rüstungsausgaben bis 2024 auf zwei Prozent des Bruttoinlandsprodukts zu erhöhen",Peace
WESKU00020180916ee9g00049_SUN,WESKU00020180916ee9g00049_SUN_1,1400.0,peace,Antikriegstag,Peace
WESKU00020181108eeb8000cc,WESKU00020181108eeb8000cc_1,1400.0,peace,Abrüstungsaktion,Peace
WESKU00020181108eeb8000cc,WESKU00020181108eeb8000cc_1,1400.0,peace,Stopp der Rüstungsausgaben im Bund,Peace
WESKU00020181108eeb8000cc,WESKU00020181108eeb8000cc_1,1400.0,peace,Kritik an der Rüstungspolitik der Bundesrepublik,Peace
WESKU00020181108eeb8000cc,WESKU00020181108eeb8000cc_1,1400.0,peace,Abrüsten statt Aufrüsten,Peace
WESKU00020181108eeb8000cc,WESKU00020181108eeb8000cc_1,1400.0,peace,Abrüstungsschritte,Peace
WESKU00020181108eeb8000cc,WESKU00020181108eeb8000cc_1,1400.0,peace,"Statt Waffen, müsste auch in Bremen die Produktion ziviler Güter im Vordergrund stehen",Peace
WESKU00020191011efab0001j,WESKU00020191011efab0001j_1,1400.0,peace,gegen die türkische ­Militäroffensive in Nordsyrien,Peace
WESKU00020191215efcf00019_SUN,WESKU00020191215efcf00019_SUN_1,1400.0,peace,Mahnung gegen das Schweigen und Vergessen des türkischen Angriffskrieges,Peace
WESKU00020191215efcf00019_SUN,WESKU00020191215efcf00019_SUN_1,1400.0,peace,gegen die türkische Militäroffensive in Nordsyrien,Peace
WESKU00020200613eg6d00051,WESKU00020200613eg6d00051_1,1400.0,peace,bei einer Protestaktion gegen eine Kooperation der Hochschule mit der Bundeswehr ein Transparent mit der Aufschrift „Wir bilden zum Töten aus“,Peace
WESKU00020200902eg9200025,WESKU00020200902eg9200025_1,1400.0,peace,ein weltweites Zusammenleben ohne Krieg und Aufrüstung,Peace
SZ-20190325-JVRA-568,SZ-20190325-JVRA-568_1,1400.0,peace,"Gesicht für mehr Toleranz, Weltoffenheit, Frieden",Peace
SZ-20190423-UJFUUE-350,SZ-20190423-UJFUUE-350_1,1400.0,peace,gegen den Missbrauch von Kindern als Soldaten,Peace
SZ-20190423-UJFUUE-350,SZ-20190423-UJFUUE-350_1,1400.0,peace,Stoppt den Export von Kleinwaffen,Peace
LEIPZO0020180122ee1m0050m,LEIPZO0020180122ee1m0050m_1,1400.0,peace,kritisiert den türkischen Militärangriff in Syrien,Peace
LEIPZO0020181103eeb30099d,LEIPZO0020181103eeb30099d_1,1400.0,peace,In der Innenstadt demonstrierten sie gegen Aufrüstung.,Peace
LEIPZV0020180312ee3c0002j,LEIPZV0020180312ee3c0002j_1,1400.0,peace,gegen den türkischen Militäreinsatz in Syrien,Peace
LEIPZV0020180312ee3c0002j,LEIPZV0020180312ee3c0002j_1,1400.0,peace,Solidarität mit Afrin,Peace
LEIPZV0020180924ee9o0002k,LEIPZV0020180924ee9o0002k_1,1400.0,peace,"solidarisiert sich mit der nordsyrischen Stadt Afrin im Kanton des selbst organisierten Gebietes Rojava, dessen Vernichtung der Diktator Erdogan angekündigt hat",Peace
LEIPZV0020180924ee9o0002k,LEIPZV0020180924ee9o0002k_1,1400.0,peace,perfide und rücksichtslose“ Rüstungsindustrie Deutschlands,Peace
LEIPZO0020190123ef1n00ecq,LEIPZO0020190123ef1n00ecq_1,1400.0,peace,Ende der Waffenlieferungen Deutschlands an die Türkei,Peace
LEIPZO0020190420ef4k0060p,LEIPZO0020190420ef4k0060p_1,1400.0,peace,für Frieden und gegen Rüstung,Peace
LEIPZO0020190420ef4k0060p,LEIPZO0020190420ef4k0060p_1,1400.0,peace,"gegen Auslandseinsätze der Bundeswehr, für Frieden und Abrüstung",Peace
STUGTR0020150109eb1900047,STUGTR0020150109eb1900047_1,1400.0,peace,für den Frieden in,Peace
STUGTR0020150316eb3g00047,STUGTR0020150316eb3g00047_1,1400.0,peace,"gegen den \""Völkermord in Nahost\",Peace
STUGTR0020150316eb3g00047,STUGTR0020150316eb3g00047_1,1400.0,peace,von den Vereinten Nationen Schutz vor dem IS-Terror,Peace
STUGTR0020150407eb470004f,STUGTR0020150407eb470004f_1,1400.0,peace,Friedenschmärschen,Peace
STUGTR0020150407eb470004f,STUGTR0020150407eb470004f_1,1400.0,peace,Abrüstung der Bundeswehr,Peace
STUGTR0020150407eb470004f,STUGTR0020150407eb470004f_1,1400.0,peace,kritisierte er die Beteiligung deutscher Soldaten,Peace
STUGTR0020150407eb470004f,STUGTR0020150407eb470004f_1,1400.0,peace,Die militärischen,Peace
STUGTR0020160725ec7p0005t,STUGTR0020160725ec7p0005t_1,1400.0,peace,Friedensmarsch,Peace
STUGTR0020160831ec8v0000u,STUGTR0020160831ec8v0000u_1,1400.0,peace,gegen den,Peace
STUGTR0020170418ed4i0005i,STUGTR0020170418ed4i0005i_1,1400.0,peace,"It\"";s time to ban war“ – „Es ist Zeit, den Krieg zu stoppen“,",Peace
STUGTR0020170902ed920008l,STUGTR0020170902ed920008l_1,1400.0,peace,Antikriegstages,Peace
STUGTR0020170902ed920008l,STUGTR0020170902ed920008l_1,1400.0,peace,Militärmesse ITEC,Peace
STUGTR0020180403ee430003t,STUGTR0020180403ee430003t_1,1400.0,peace,wenden sich gegen Kriege weltweit,Peace
STUGTR0020180403ee430003t,STUGTR0020180403ee430003t_1,1400.0,peace,„Frieden braucht Bewegung! Gegen,Peace
STUGTR0020180403ee430003t,STUGTR0020180403ee430003t_1,1400.0,peace,weiterer Kritikpunkt,Peace
STUGTR0020201207egc70005a,STUGTR0020201207egc70005a_1,1400.0,peace,Nie wieder Krieg,Peace
STUGTR0020201207egc70005a,STUGTR0020201207egc70005a_1,1400.0,peace,gegen die stetige Steigerung der Ausgaben,Peace
STUGTR0020201207egc70005a,STUGTR0020201207egc70005a_1,1400.0,peace,"Drohnen-Kriegsführung in Afrika,",Peace
STUGTR0020201207egc70005a,STUGTR0020201207egc70005a_1,1400.0,peace,dass er zum Stopper,Peace
LEIPZO0020160106ebc7000yn,LEIPZO0020160106ebc7000yn_1,1400.0,peace,keine Bundeswehr-Soldaten nach Syrien geschickt werden sollten,Peace
