model,task,field,label,support,predicted_support,f1,accuracy,mcc,precision,recall
qwen3_5_35b_a3b_fp8,mellon_bes_mii_2024,issue,unemployment,0,0,0,1,,,
qwen3_5_35b_a3b_fp8,mellon_bes_mii_2024,issue,taxation,0,0,0,1,,,
qwen3_5_35b_a3b_fp8,mellon_bes_mii_2024,issue,debt/deficit,1,1,1,1,1,1,1
qwen3_5_35b_a3b_fp8,mellon_bes_mii_2024,issue,inflation,3,4,0.857142857143,0.99,0.861549790341,0.75,1
qwen3_5_35b_a3b_fp8,mellon_bes_mii_2024,issue,living costs,16,14,0.933333333333,0.98,0.924473451642,1,0.875
qwen3_5_35b_a3b_fp8,mellon_bes_mii_2024,issue,poverty,3,4,0.857142857143,0.99,0.861549790341,0.75,1
qwen3_5_35b_a3b_fp8,mellon_bes_mii_2024,issue,austerity,0,0,0,1,,,
qwen3_5_35b_a3b_fp8,mellon_bes_mii_2024,issue,inequality,3,3,1,1,1,1,1
qwen3_5_35b_a3b_fp8,mellon_bes_mii_2024,issue,housing,0,0,0,1,,,
qwen3_5_35b_a3b_fp8,mellon_bes_mii_2024,issue,social care,0,0,0,1,,,
qwen3_5_35b_a3b_fp8,mellon_bes_mii_2024,issue,pensions/ageing,0,0,0,1,,,
qwen3_5_35b_a3b_fp8,mellon_bes_mii_2024,issue,transport/infrastructure,0,0,0,1,,,
qwen3_5_35b_a3b_fp8,mellon_bes_mii_2024,issue,environment,6,6,1,1,1,1,1
qwen3_5_35b_a3b_fp8,mellon_bes_mii_2024,issue,pol value-auth,0,0,0,1,,,
qwen3_5_35b_a3b_fp8,mellon_bes_mii_2024,issue,pol values-liberal,0,0,0,1,,,
qwen3_5_35b_a3b_fp8,mellon_bes_mii_2024,issue,pol values-right,0,0,0,1,,,
qwen3_5_35b_a3b_fp8,mellon_bes_mii_2024,issue,pol values-left,0,0,0,1,,,
qwen3_5_35b_a3b_fp8,mellon_bes_mii_2024,issue,other,0,1,0,0.99,,0,
qwen3_5_35b_a3b_fp8,mellon_bes_mii_2024,issue,uncoded,1,2,0,0.97,-0.0143576830751,0,0
qwen3_5_35b_a3b_fp8,muller_fujimura_campaign_policy_area,policy_area,"Agriculture, Forestry, and Fisheries",3,3,1,1,1,1,1
qwen3_5_35b_a3b_fp8,muller_fujimura_campaign_policy_area,policy_area,Committees on Cabinet,9,2,0,0.89,-0.0449264930024,0,0
qwen3_5_35b_a3b_fp8,muller_fujimura_campaign_policy_area,policy_area,"Economy, Trade and Industry",2,10,0.166666666667,0.9,0.190476190476,0.1,0.5
qwen3_5_35b_a3b_fp8,muller_fujimura_campaign_policy_area,policy_area,"Education, Culture, Sports, Science, and Technology",8,7,0.8,0.97,0.785903998274,0.857142857143,0.75
qwen3_5_35b_a3b_fp8,muller_fujimura_campaign_policy_area,policy_area,Environment,0,0,0,1,,,
qwen3_5_35b_a3b_fp8,muller_fujimura_campaign_policy_area,policy_area,Financial Affairs,6,1,0.285714285714,0.95,0.397805427627,1,0.166666666667
qwen3_5_35b_a3b_fp8,muller_fujimura_campaign_policy_area,policy_area,Foreign Affairs,7,6,0.923076923077,0.99,0.920882357367,1,0.857142857143
qwen3_5_35b_a3b_fp8,muller_fujimura_campaign_policy_area,policy_area,"Health, Labour, and Welfare",14,15,0.965517241379,0.99,0.960458546818,0.933333333333,1
qwen3_5_35b_a3b_fp8,muller_fujimura_campaign_policy_area,policy_area,Internal Affairs and Communications,2,3,0.8,0.99,0.81232010044,0.666666666667,1
qwen3_5_35b_a3b_fp8,muller_fujimura_campaign_policy_area,policy_area,"Land, Infrastructure, Transport, and Tourism",9,14,0.695652173913,0.93,0.678741966217,0.571428571429,0.888888888889
qwen3_5_35b_a3b_fp8,muller_fujimura_campaign_policy_area,policy_area,No Policy Area,38,35,0.849315068493,0.89,0.764530688489,0.885714285714,0.815789473684
qwen3_5_35b_a3b_fp8,muller_fujimura_campaign_policy_area,policy_area,Security,2,4,0.666666666667,0.98,0.699854212224,0.5,1
qwen3_5_35b_a3b_fp8,ornstein_scotus_sentiment,sentiment,Positive,21,22,0.511627906977,0.79,0.378128005509,0.5,0.52380952381
qwen3_5_35b_a3b_fp8,ornstein_scotus_sentiment,sentiment,Negative,67,31,0.591836734694,0.6,0.378442647141,0.935483870968,0.432835820896
qwen3_5_35b_a3b_fp8,ornstein_scotus_sentiment,sentiment,Neutral,12,47,0.372881355932,0.63,0.330480597244,0.234042553191,0.916666666667
qwen3_5_35b_a3b_fp8,osnabruegge_cross_domain_topic,policy_domain,External Relations,5,5,0.8,0.98,0.789473684211,0.8,0.8
qwen3_5_35b_a3b_fp8,osnabruegge_cross_domain_topic,policy_domain,Freedom and Democracy,17,2,0.210526315789,0.85,0.315657814639,1,0.117647058824
qwen3_5_35b_a3b_fp8,osnabruegge_cross_domain_topic,policy_domain,Political System,21,16,0.540540540541,0.83,0.444677598937,0.625,0.47619047619
qwen3_5_35b_a3b_fp8,osnabruegge_cross_domain_topic,policy_domain,Economy,21,26,0.68085106383,0.85,0.589949563337,0.615384615385,0.761904761905
qwen3_5_35b_a3b_fp8,osnabruegge_cross_domain_topic,policy_domain,Welfare and Quality of Life,18,20,0.736842105263,0.9,0.676752968184,0.7,0.777777777778
qwen3_5_35b_a3b_fp8,osnabruegge_cross_domain_topic,policy_domain,Fabric of Society,7,1,0.25,0.94,0.366331999966,1,0.142857142857
qwen3_5_35b_a3b_fp8,osnabruegge_cross_domain_topic,policy_domain,Social Groups,9,5,0.285714285714,0.9,0.248509469626,0.4,0.222222222222
qwen3_5_35b_a3b_fp8,osnabruegge_cross_domain_topic,policy_domain,No Topic,2,25,0.0740740740741,0.75,0.0824786098842,0.04,0.5
qwen3_5_35b_a3b_fp8,plover_cameo_event,event_type,AGREE,11,7,0.444444444444,0.9,0.404595159031,0.571428571429,0.363636363636
qwen3_5_35b_a3b_fp8,plover_cameo_event,event_type,AID,4,7,0.727272727273,0.97,0.744023809143,0.571428571429,1
qwen3_5_35b_a3b_fp8,plover_cameo_event,event_type,ASSAULT,6,7,0.923076923077,0.99,0.920882357367,0.857142857143,1
qwen3_5_35b_a3b_fp8,plover_cameo_event,event_type,COERCE,3,1,0,0.96,-0.017674908041,0,0
qwen3_5_35b_a3b_fp8,plover_cameo_event,event_type,CONCEDE,4,1,0,0.95,-0.0205152484966,0,0
qwen3_5_35b_a3b_fp8,plover_cameo_event,event_type,CONSULT,4,8,0.666666666667,0.96,0.692218655243,0.5,1
qwen3_5_35b_a3b_fp8,plover_cameo_event,event_type,COOPERATE,2,4,0.666666666667,0.98,0.699854212224,0.5,1
qwen3_5_35b_a3b_fp8,plover_cameo_event,event_type,DEMAND,15,11,0.846153846154,0.96,0.836883822185,1,0.733333333333
qwen3_5_35b_a3b_fp8,plover_cameo_event,event_type,DISAPPROVE,4,2,0.666666666667,0.98,0.699854212224,1,0.5
qwen3_5_35b_a3b_fp8,plover_cameo_event,event_type,FIGHT,2,5,0.285714285714,0.95,0.294963086405,0.2,0.5
qwen3_5_35b_a3b_fp8,plover_cameo_event,event_type,INVESTIGATE,4,5,0.888888888889,0.99,0.889756521003,0.8,1
qwen3_5_35b_a3b_fp8,plover_cameo_event,event_type,MOBILIZE,3,1,0.5,0.98,0.571488693326,1,0.333333333333
qwen3_5_35b_a3b_fp8,plover_cameo_event,event_type,PROTEST,12,14,0.846153846154,0.96,0.826553006251,0.785714285714,0.916666666667
qwen3_5_35b_a3b_fp8,plover_cameo_event,event_type,REJECT,11,12,0.869565217391,0.97,0.853682581477,0.833333333333,0.909090909091
qwen3_5_35b_a3b_fp8,plover_cameo_event,event_type,RETREAT,4,2,0.333333333333,0.96,0.335346810024,0.5,0.25
qwen3_5_35b_a3b_fp8,plover_cameo_event,event_type,SANCTION,0,2,0,0.98,,0,
qwen3_5_35b_a3b_fp8,plover_cameo_event,event_type,SUPPORT,3,5,0.5,0.96,0.497597774256,0.4,0.666666666667
qwen3_5_35b_a3b_fp8,plover_cameo_event,event_type,THREATEN,8,6,0.714285714286,0.96,0.701552175412,0.833333333333,0.625
qwen3_5_35b_a3b_fp8,politicause_causal_relation,causal_relation,0,68,49,0.752136752137,0.71,0.457992830058,0.897959183673,0.647058823529
qwen3_5_35b_a3b_fp8,politicause_causal_relation,causal_relation,1,32,51,0.650602409639,0.71,0.457992830058,0.529411764706,0.84375
qwen3_5_35b_a3b_fp8,rheault_line_of_fire_incivility,uncivil,0,87,86,0.924855491329,0.87,0.443900070318,0.93023255814,0.919540229885
qwen3_5_35b_a3b_fp8,rheault_line_of_fire_incivility,uncivil,1,13,14,0.518518518519,0.87,0.443900070318,0.5,0.538461538462
qwen3_5_35b_a3b_fp8,theocharis_dynamics_incivility,uncivil,0,68,73,0.851063829787,0.79,0.500249885329,0.821917808219,0.882352941176
qwen3_5_35b_a3b_fp8,theocharis_dynamics_incivility,uncivil,1,32,27,0.64406779661,0.79,0.500249885329,0.703703703704,0.59375
qwen3_5_35b_a3b_fp8,toxicity_protests_es,toxic,0,55,53,0.833333333333,0.82,0.638344030111,0.849056603774,0.818181818182
qwen3_5_35b_a3b_fp8,toxicity_protests_es,toxic,1,45,47,0.804347826087,0.82,0.638344030111,0.787234042553,0.822222222222
qwen3_5_35b_a3b_fp8,twitcivility_impoliteness,impolite,0,72,80,0.842105263158,0.76,0.35634832255,0.8,0.888888888889
qwen3_5_35b_a3b_fp8,twitcivility_impoliteness,impolite,1,28,20,0.5,0.76,0.35634832255,0.6,0.428571428571
qwen3_5_35b_a3b_fp8,wesleyan_creative_ads_2022,tone,promote,75,61,0.867647058824,0.82,0.627361728068,0.967213114754,0.786666666667
qwen3_5_35b_a3b_fp8,wesleyan_creative_ads_2022,tone,attack,23,22,0.933333333333,0.97,0.914366686213,0.954545454545,0.913043478261
qwen3_5_35b_a3b_fp8,wesleyan_creative_ads_2022,tone,unclear,2,17,0.105263157895,0.83,0.125502504615,0.0588235294118,0.5
qwen3_6_27b_fp8,agoraspeech_criticism_agenda,criticism_or_agenda,criticism,48,54,0.901960784314,0.9,0.80642804402,0.851851851852,0.958333333333
qwen3_6_27b_fp8,agoraspeech_criticism_agenda,criticism_or_agenda,political agenda,52,46,0.897959183673,0.9,0.80642804402,0.95652173913,0.846153846154
qwen3_6_27b_fp8,ballard_incivility,uncivil,0,88,94,0.934065934066,0.88,0.295435946446,0.904255319149,0.965909090909
qwen3_6_27b_fp8,ballard_incivility,uncivil,1,12,6,0.333333333333,0.88,0.295435946446,0.5,0.25
qwen3_6_27b_fp8,bestvater_kavanaugh_stance,pro_kavanaugh,0,43,47,0.822222222222,0.84,0.679504248977,0.787234042553,0.860465116279
qwen3_6_27b_fp8,bestvater_kavanaugh_stance,pro_kavanaugh,1,57,53,0.854545454545,0.84,0.679504248977,0.88679245283,0.824561403509
qwen3_6_27b_fp8,bestvater_wm_stance,pro_womens_march,0,10,31,0.487804878049,0.79,0.497304562574,0.322580645161,1
qwen3_6_27b_fp8,bestvater_wm_stance,pro_womens_march,1,90,69,0.867924528302,0.79,0.497304562574,1,0.766666666667
qwen3_6_27b_fp8,brandt_gtd_attack_type,attack_type,Assassination,7,9,0.25,0.88,0.187623883977,0.222222222222,0.285714285714
qwen3_6_27b_fp8,brandt_gtd_attack_type,attack_type,Armed Assault,31,36,0.597014925373,0.73,0.398204015684,0.555555555556,0.645161290323
qwen3_6_27b_fp8,brandt_gtd_attack_type,attack_type,Bombing/Explosion,37,41,0.923076923077,0.94,0.877203183256,0.878048780488,0.972972972973
qwen3_6_27b_fp8,brandt_gtd_attack_type,attack_type,Facility/Infrastructure Attack,3,5,0.5,0.96,0.497597774256,0.4,0.666666666667
qwen3_6_27b_fp8,brandt_gtd_attack_type,attack_type,Hijacking,1,1,1,1,1,1,1
qwen3_6_27b_fp8,brandt_gtd_attack_type,attack_type,Hostage Taking (Barricade Incident),0,0,0,1,,,
qwen3_6_27b_fp8,brandt_gtd_attack_type,attack_type,Hostage Taking (Kidnapping),8,6,0.857142857143,0.98,0.856762833689,1,0.75
qwen3_6_27b_fp8,brandt_gtd_attack_type,attack_type,Unarmed Assault,1,0,0,0.99,,,0
qwen3_6_27b_fp8,brandt_gtd_attack_type,attack_type,Unknown,12,2,0.142857142857,0.88,0.167052737758,0.5,0.0833333333333
qwen3_6_27b_fp8,brandt_political_relevance,relevant,0,89,79,0.940476190476,0.9,0.681875737312,1,0.887640449438
qwen3_6_27b_fp8,brandt_political_relevance,relevant,1,11,21,0.6875,0.9,0.681875737312,0.52380952381,1
qwen3_6_27b_fp8,burnham_covid_threat_minimization,threat_minimizing,0,71,88,0.85534591195,0.77,0.374350954944,0.772727272727,0.957746478873
qwen3_6_27b_fp8,burnham_covid_threat_minimization,threat_minimizing,1,29,12,0.439024390244,0.77,0.374350954944,0.75,0.310344827586
qwen3_6_27b_fp8,burnham_polnli_entailment,entails,0,57,70,0.88188976378,0.85,0.709650597948,0.8,0.982456140351
qwen3_6_27b_fp8,burnham_polnli_entailment,entails,1,43,30,0.794520547945,0.85,0.709650597948,0.966666666667,0.674418604651
qwen3_6_27b_fp8,burnham_polnli_event_entailment,entails,0,53,55,0.981481481481,0.98,0.960536600515,0.963636363636,1
qwen3_6_27b_fp8,burnham_polnli_event_entailment,entails,1,47,45,0.978260869565,0.98,0.960536600515,1,0.957446808511
qwen3_6_27b_fp8,burnham_trump_stance,stance_toward_trump,Oppose,39,34,0.821917808219,0.87,0.7245140408,0.882352941176,0.769230769231
qwen3_6_27b_fp8,burnham_trump_stance,stance_toward_trump,Neutral,23,22,0.577777777778,0.81,0.455462452229,0.590909090909,0.565217391304
qwen3_6_27b_fp8,burnham_trump_stance,stance_toward_trump,Support,38,44,0.80487804878,0.84,0.675688310676,0.75,0.868421052632
qwen3_6_27b_fp8,cap_crs_policy_topic,policy_topic,Macroeconomics,6,5,0.545454545455,0.95,0.521647832705,0.6,0.5
qwen3_6_27b_fp8,cap_crs_policy_topic,policy_topic,Civil Rights,3,2,0.8,0.99,0.81232010044,1,0.666666666667
qwen3_6_27b_fp8,cap_crs_policy_topic,policy_topic,Health,11,11,0.909090909091,0.98,0.897854954035,0.909090909091,0.909090909091
qwen3_6_27b_fp8,cap_crs_policy_topic,policy_topic,Agriculture,4,3,0.857142857143,0.99,0.861549790341,1,0.75
qwen3_6_27b_fp8,cap_crs_policy_topic,policy_topic,Labor and Immigration,1,0,0,0.99,,,0
qwen3_6_27b_fp8,cap_crs_policy_topic,policy_topic,Education,3,3,1,1,1,1,1
qwen3_6_27b_fp8,cap_crs_policy_topic,policy_topic,Environment,6,3,0.666666666667,0.97,0.6960862608,1,0.5
qwen3_6_27b_fp8,cap_crs_policy_topic,policy_topic,Energy,1,1,1,1,1,1,1
qwen3_6_27b_fp8,cap_crs_policy_topic,policy_topic,Immigration,2,2,1,1,1,1,1
qwen3_6_27b_fp8,cap_crs_policy_topic,policy_topic,Transportation,0,1,0,0.99,,0,
qwen3_6_27b_fp8,cap_crs_policy_topic,policy_topic,Law and Crime,5,7,0.5,0.94,0.47655011078,0.428571428571,0.6
qwen3_6_27b_fp8,cap_crs_policy_topic,policy_topic,Social Welfare,2,2,0.5,0.98,0.489795918367,0.5,0.5
qwen3_6_27b_fp8,cap_crs_policy_topic,policy_topic,Housing,3,4,0.857142857143,0.99,0.861549790341,0.75,1
qwen3_6_27b_fp8,cap_crs_policy_topic,policy_topic,Domestic Commerce,8,6,0.428571428571,0.92,0.391130858858,0.5,0.375
qwen3_6_27b_fp8,cap_crs_policy_topic,policy_topic,Defense,10,6,0.75,0.96,0.75793672896,1,0.6
qwen3_6_27b_fp8,cap_crs_policy_topic,policy_topic,Technology,6,3,0.666666666667,0.97,0.6960862608,1,0.5
qwen3_6_27b_fp8,cap_crs_policy_topic,policy_topic,Foreign Trade,7,11,0.777777777778,0.96,0.780380136459,0.636363636364,1
qwen3_6_27b_fp8,cap_crs_policy_topic,policy_topic,International Affairs,7,10,0.705882352941,0.95,0.692411258141,0.6,0.857142857143
qwen3_6_27b_fp8,cap_crs_policy_topic,policy_topic,Government Operations,15,20,0.8,0.93,0.770154046215,0.7,0.933333333333
qwen3_6_27b_fp8,cap_crs_policy_topic,policy_topic,Public Lands,0,0,0,1,,,
qwen3_6_27b_fp8,cap_crs_policy_topic,policy_topic,Culture,0,0,0,1,,,
qwen3_6_27b_fp8,cap_party_platform_policy_topic,policy_topic,Macroeconomics,9,11,0.7,0.94,0.671183351206,0.636363636364,0.777777777778
qwen3_6_27b_fp8,cap_party_platform_policy_topic,policy_topic,Civil Rights,11,9,0.6,0.92,0.559505588942,0.666666666667,0.545454545455
qwen3_6_27b_fp8,cap_party_platform_policy_topic,policy_topic,Health,5,7,0.833333333333,0.98,0.836210571747,0.714285714286,1
qwen3_6_27b_fp8,cap_party_platform_policy_topic,policy_topic,Agriculture,8,8,0.875,0.98,0.864130434783,0.875,0.875
qwen3_6_27b_fp8,cap_party_platform_policy_topic,policy_topic,Labor and Immigration,4,5,0.666666666667,0.97,0.655610068107,0.6,0.75
qwen3_6_27b_fp8,cap_party_platform_policy_topic,policy_topic,Education,10,8,0.777777777778,0.96,0.761783440134,0.875,0.7
qwen3_6_27b_fp8,cap_party_platform_policy_topic,policy_topic,Environment,3,2,0.8,0.99,0.81232010044,1,0.666666666667
qwen3_6_27b_fp8,cap_party_platform_policy_topic,policy_topic,Energy,3,4,0.857142857143,0.99,0.861549790341,0.75,1
qwen3_6_27b_fp8,cap_party_platform_policy_topic,policy_topic,Immigration,0,1,0,0.99,,0,
qwen3_6_27b_fp8,cap_party_platform_policy_topic,policy_topic,Transportation,2,1,0,0.97,-0.0143576830751,0,0
qwen3_6_27b_fp8,cap_party_platform_policy_topic,policy_topic,Law and Crime,4,5,0.666666666667,0.97,0.655610068107,0.6,0.75
qwen3_6_27b_fp8,cap_party_platform_policy_topic,policy_topic,Social Welfare,4,4,0.5,0.96,0.479166666667,0.5,0.5
qwen3_6_27b_fp8,cap_party_platform_policy_topic,policy_topic,Housing,1,2,0.666666666667,0.99,0.703526470681,0.5,1
qwen3_6_27b_fp8,cap_party_platform_policy_topic,policy_topic,Domestic Commerce,2,1,0.666666666667,0.99,0.703526470681,1,0.5
qwen3_6_27b_fp8,cap_party_platform_policy_topic,policy_topic,Defense,7,7,0.714285714286,0.96,0.692780337942,0.714285714286,0.714285714286
qwen3_6_27b_fp8,cap_party_platform_policy_topic,policy_topic,Technology,4,5,0.888888888889,0.99,0.889756521003,0.8,1
qwen3_6_27b_fp8,cap_party_platform_policy_topic,policy_topic,Foreign Trade,3,2,0.4,0.97,0.393598399182,0.5,0.333333333333
qwen3_6_27b_fp8,cap_party_platform_policy_topic,policy_topic,International Affairs,10,11,0.666666666667,0.93,0.628549392566,0.636363636364,0.7
qwen3_6_27b_fp8,cap_party_platform_policy_topic,policy_topic,Government Operations,5,7,0.666666666667,0.96,0.656380341263,0.571428571429,0.8
qwen3_6_27b_fp8,cap_party_platform_policy_topic,policy_topic,Public Lands,5,0,0,0.95,,,0
qwen3_6_27b_fp8,cap_party_platform_policy_topic,policy_topic,Culture,0,0,0,1,,,
qwen3_6_27b_fp8,chae_semeval_stance,stance,FAVOR,27,34,0.819672131148,0.89,0.752231889725,0.735294117647,0.925925925926
qwen3_6_27b_fp8,chae_semeval_stance,stance,AGAINST,43,37,0.725,0.78,0.547642134072,0.783783783784,0.674418604651
qwen3_6_27b_fp8,chae_semeval_stance,stance,NONE,30,29,0.71186440678,0.83,0.591517081915,0.724137931034,0.7
qwen3_6_27b_fp8,dicocco_manifesto_populism,populist,0,87,91,0.955056179775,0.92,0.605752620269,0.934065934066,0.977011494253
qwen3_6_27b_fp8,dicocco_manifesto_populism,populist,1,13,9,0.636363636364,0.92,0.605752620269,0.777777777778,0.538461538462
qwen3_6_27b_fp8,douglass_icbe_sentence_event_type,event_type,No Event,32,20,0.5,0.74,0.353715831856,0.65,0.40625
qwen3_6_27b_fp8,douglass_icbe_sentence_event_type,event_type,Action,25,33,0.586206896552,0.76,0.429747190066,0.515151515152,0.68
qwen3_6_27b_fp8,douglass_icbe_sentence_event_type,event_type,Speech,21,12,0.606060606061,0.87,0.565127505834,0.833333333333,0.47619047619
qwen3_6_27b_fp8,douglass_icbe_sentence_event_type,event_type,Thought,9,1,0,0.9,-0.0316069770621,0,0
qwen3_6_27b_fp8,douglass_icbe_sentence_event_type,event_type,Mixed,13,34,0.425531914894,0.73,0.350260747505,0.294117647059,0.769230769231
qwen3_6_27b_fp8,erlich_ati_topics,Activities,0,66,67,0.812030075188,0.75,0.439069285019,0.805970149254,0.818181818182
qwen3_6_27b_fp8,erlich_ati_topics,Activities,1,34,33,0.626865671642,0.75,0.439069285019,0.636363636364,0.617647058824
qwen3_6_27b_fp8,erlich_ati_topics,Budget,0,86,77,0.920245398773,0.87,0.601273400727,0.974025974026,0.872093023256
qwen3_6_27b_fp8,erlich_ati_topics,Budget,1,14,23,0.648648648649,0.87,0.601273400727,0.521739130435,0.857142857143
qwen3_6_27b_fp8,erlich_ati_topics,Evaluation,0,71,92,0.858895705521,0.77,0.380170813914,0.760869565217,0.985915492958
qwen3_6_27b_fp8,erlich_ati_topics,Evaluation,1,29,8,0.378378378378,0.77,0.380170813914,0.875,0.241379310345
qwen3_6_27b_fp8,erlich_ati_topics,External Contracts,0,80,79,0.943396226415,0.91,0.724267208807,0.949367088608,0.9375
qwen3_6_27b_fp8,erlich_ati_topics,External Contracts,1,20,21,0.780487804878,0.91,0.724267208807,0.761904761905,0.8
qwen3_6_27b_fp8,erlich_ati_topics,Institutional Structure,0,76,84,0.9125,0.86,0.585037119759,0.869047619048,0.960526315789
qwen3_6_27b_fp8,erlich_ati_topics,Institutional Structure,1,24,16,0.65,0.86,0.585037119759,0.8125,0.541666666667
qwen3_6_27b_fp8,erlich_ati_topics,Other,0,99,85,0.923913043478,0.86,0.239246854188,1,0.858585858586
qwen3_6_27b_fp8,erlich_ati_topics,Other,1,1,15,0.125,0.86,0.239246854188,0.0666666666667,1
qwen3_6_27b_fp8,erlich_ati_topics,Regulatory,0,89,82,0.93567251462,0.89,0.583986203942,0.975609756098,0.898876404494
qwen3_6_27b_fp8,erlich_ati_topics,Regulatory,1,11,18,0.620689655172,0.89,0.583986203942,0.5,0.818181818182
qwen3_6_27b_fp8,gilardi_relevance,relevant,0,48,51,0.929292929293,0.93,0.861661817071,0.901960784314,0.958333333333
qwen3_6_27b_fp8,gilardi_relevance,relevant,1,52,49,0.930693069307,0.93,0.861661817071,0.959183673469,0.903846153846
qwen3_6_27b_fp8,gilardi_stance,stance,pro,5,26,0.322580645161,0.79,0.387036911483,0.192307692308,1
qwen3_6_27b_fp8,gilardi_stance,stance,neutral,54,30,0.571428571429,0.64,0.34151450937,0.8,0.444444444444
qwen3_6_27b_fp8,gilardi_stance,stance,contra,41,44,0.705882352941,0.75,0.48988359216,0.681818181818,0.731707317073
qwen3_6_27b_fp8,halterman_keith_bfrs,event_type,ASSASSINATION,31,16,0.63829787234,0.83,0.592145844888,0.9375,0.483870967742
qwen3_6_27b_fp8,halterman_keith_bfrs,event_type,DRONE_ASSASSINATION,0,0,0,1,,,
qwen3_6_27b_fp8,halterman_keith_bfrs,event_type,ATTACK_ON_STATE,4,4,1,1,1,1,1
qwen3_6_27b_fp8,halterman_keith_bfrs,event_type,CONVENTIONAL_ATTACK_ON_GOV_FORCES,7,7,0.857142857143,0.98,0.846390168971,0.857142857143,0.857142857143
qwen3_6_27b_fp8,halterman_keith_bfrs,event_type,GUERILLA_ATTACK_ON_GOV_FORCES,3,3,0.666666666667,0.98,0.656357388316,0.666666666667,0.666666666667
qwen3_6_27b_fp8,halterman_keith_bfrs,event_type,GOV_ATTACK_ON_NONSTATE_COMBATANTS,5,5,1,1,1,1,1
qwen3_6_27b_fp8,halterman_keith_bfrs,event_type,GOV_ATTACK_ON_CIVILIANS,3,1,0.5,0.98,0.571488693326,1,0.333333333333
qwen3_6_27b_fp8,halterman_keith_bfrs,event_type,RIOT,14,15,0.965517241379,0.99,0.960458546818,0.933333333333,1
qwen3_6_27b_fp8,halterman_keith_bfrs,event_type,TERRORISM,14,10,0.75,0.94,0.730094529092,0.9,0.642857142857
qwen3_6_27b_fp8,halterman_keith_bfrs,event_type,THREAT_OF_VIOLENCE,0,1,0,0.99,,0,
qwen3_6_27b_fp8,halterman_keith_bfrs,event_type,VIOLENT_POLITICAL_DEMONSTRATION,12,13,0.96,0.99,0.955294411471,0.923076923077,1
qwen3_6_27b_fp8,halterman_keith_bfrs,event_type,OTHER,7,25,0.3125,0.78,0.294165834431,0.2,0.714285714286
qwen3_6_27b_fp8,halterman_keith_cmp,policy_domain,External Relations,10,9,0.947368421053,0.99,0.94345635305,1,0.9
qwen3_6_27b_fp8,halterman_keith_cmp,policy_domain,Freedom and Democracy,4,2,0.333333333333,0.96,0.335346810024,0.5,0.25
qwen3_6_27b_fp8,halterman_keith_cmp,policy_domain,Political System,13,15,0.5,0.86,0.420537746611,0.466666666667,0.538461538462
qwen3_6_27b_fp8,halterman_keith_cmp,policy_domain,Economy,17,24,0.487804878049,0.79,0.369016497836,0.416666666667,0.588235294118
qwen3_6_27b_fp8,halterman_keith_cmp,policy_domain,Welfare and Quality of Life,42,37,0.759493670886,0.81,0.606818083088,0.810810810811,0.714285714286
qwen3_6_27b_fp8,halterman_keith_cmp,policy_domain,Fabric of Society,9,7,0.625,0.94,0.598479104365,0.714285714286,0.555555555556
qwen3_6_27b_fp8,halterman_keith_cmp,policy_domain,Social Groups,5,6,0.181818181818,0.91,0.135242030701,0.166666666667,0.2
qwen3_6_27b_fp8,haunss_papea_claims,protest_claim,Anti-Far-Right,6,10,0.5,0.92,0.477219421938,0.4,0.666666666667
qwen3_6_27b_fp8,haunss_papea_claims,protest_claim,Anticapitalist,1,2,0.666666666667,0.99,0.703526470681,0.5,1
qwen3_6_27b_fp8,haunss_papea_claims,protest_claim,Church,1,0,0,0.99,,,0
qwen3_6_27b_fp8,haunss_papea_claims,protest_claim,COVID,1,3,0.5,0.98,0.571488693326,0.333333333333,1
qwen3_6_27b_fp8,haunss_papea_claims,protest_claim,Democracy,3,2,0.8,0.99,0.81232010044,1,0.666666666667
